IDs,age,ageDifference,gender,genderDifference,issue,opinionFirst_1,opinionFirst_2,opinionFirst_3,opinionFirst_4,opinionFirst_5,opinionSecond_1,opinionSecond_2,opinionSecond_3,opinionSecond_4,opinionSecond_5,fullLiking_1,fullLiking_2,fullLiking_3,fullLiking_4,fullLiking_5,liking,similarity
6116,22,NaN,0,NaN,1,0,1,0,-1,0,-1,0,1,-1,0,4,3,4,4,3,3.5,1
6114,27,6,0,1,1,0,-1,-1,-1,1,0,1,-1,-1,0,4,3,3,5,2,3,2
6115,22,NaN,1,NaN,1,-1,0,-1,-1,-1,1,0,1,-1,0,4,2,2,5,1,2,1
6113,22,3,0,0,1,1,1,1,-1,1,0,1,-1,-1,0,3,2,3,4,1,2.5,2
6111,52,1,0,0,1,1,1,1,0,1,1,-1,1,-1,-1,5,3,3,5,3,3,2
6112,20,4,1,1,1,1,0,1,1,0,0,-1,1,-1,0,4,3,3,4,1,3,1
6082,27,NaN,1,NaN,1,-1,0,-1,-1,0,1,1,1,1,0,4,3,2,3,2,2.5,0
6083,27,3,0,1,1,-1,1,-1,-1,1,-1,1,1,1,-1,5,5,4,4,1,4.5,2
6161,58,NaN,1,NaN,1,-1,0,1,1,1,1,1,1,-1,-1,5,5,5,5,3,5,1
6131,29,NaN,0,NaN,1,-1,-1,-1,-1,1,1,0,0,-1,0,5,4,4,5,4,4,1
6073,29,13,1,1,1,-1,1,-1,-1,1,1,0,1,-1,-1,3,2,1,3,2,1.5,1
6076,52,NaN,1,NaN,1,-1,0,-1,1,1,-1,1,-1,-1,1,4,5,5,5,5,5,3
6157,39,-14,1,0,1,-1,-1,-1,1,1,1,-1,-1,-1,0,5,5,4,4,4,4.5,2
6158,45,9,1,0,1,1,0,0,-1,-1,-1,-1,-1,1,1,5,4,4,4,2,4,0
6109,25,8,1,1,1,1,-1,1,-1,-1,1,1,1,-1,0,5,5,4,4,3,4.5,3
6111,53,-1,1,0,1,1,-1,1,-1,-1,1,1,1,0,1,5,4,5,5,3,4.5,2
6110,58,-29,0,0,1,1,1,1,-1,0,1,1,1,-1,-1,5,5,5,5,1,5,4
6108,25,-3,0,0,1,1,1,0,-1,-1,1,1,-1,1,0,5,3,4,5,3,3.5,2
6147,20,NaN,1,NaN,1,0,1,1,-1,-1,0,0,-1,1,0,5,3,4,5,3,3.5,0
6145,51,-21,0,1,1,-1,0,-1,1,1,-1,-1,1,-1,1,4,4,4,5,2,4,2
6146,25,NaN,1,NaN,1,-1,0,-1,1,0,1,1,-1,-1,-1,5,5,4,5,4,4.5,1
6149,58,-40,0,1,1,-1,0,0,1,1,-1,-1,-1,-1,0,5,5,5,5,5,5,1
6148,56,NaN,1,NaN,1,-1,-1,0,1,1,-1,-1,1,-1,0,5,4,5,5,4,4.5,2
6133,27,NaN,1,NaN,1,1,1,-1,1,1,1,-1,-1,-1,1,4,3,4,5,1,3.5,3
6132,25,NaN,1,NaN,1,1,1,0,-1,1,1,1,1,-1,0,3,3,4,5,2,3.5,3
6158,54,-9,0,0,1,-1,-1,-1,1,1,1,0,0,-1,-1,5,5,5,5,1,5,0
6162,52,-8,1,1,1,-1,0,0,-1,1,-1,-1,1,1,1,5,5,5,5,5,5,2
6081,26,-3,0,0,1,-1,1,0,-1,1,-1,-1,-1,-1,0,5,4,4,5,4,4,2
6080,26,-6,1,1,1,-1,1,-1,-1,0,-1,1,-1,-1,0,5,4,4,5,4,4,4
8426,35,-9,1,0,0,-1,-1,1,1,-1,1,1,-1,1,-1,5,4,4,5,5,4,2
8422,23,1,1,1,0,-1,-1,1,1,1,-1,-1,1,1,1,4,3,2,5,3,2.5,5
8439,30,NaN,1,NaN,0,1,-1,-1,1,-1,1,1,1,1,1,5,4,4,5,4,4,2
8363,45,NaN,1,NaN,0,1,1,-1,1,-1,-1,-1,1,-1,-1,4,3,4,3,1,3.5,1
8423,28,-4,1,1,0,-1,1,-1,-1,-1,1,1,1,1,-1,3,3,3,5,1,3,2
8427,69,-41,0,1,0,1,1,1,1,1,0,-1,1,1,-1,5,4,5,5,3,4.5,2
8433,36,-9,1,1,0,1,-1,-1,1,-1,-1,1,1,-1,0,4,2,2,4,2,2,0
8631,32,7,0,1,0,1,-1,1,1,-1,-1,-1,1,1,1,4,4,4,4,4,4,3
8632,32,0,1,1,0,1,-1,-1,1,-1,-1,1,1,-1,-1,5,5,5,5,5,5,1
8504,31,11,1,1,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,5,4,5,5,3,4.5,3
8633,32,-6,0,0,0,1,0,-1,-1,0,0,1,1,1,-1,5,4,5,5,4,4.5,0
8451,44,-21,1,0,0,-1,1,1,1,1,1,0,1,1,-1,3,3,4,4,3,3.5,2
8631,39,-7,0,1,0,-1,-1,1,1,1,1,-1,1,1,-1,5,5,5,5,5,5,3
8501,34,-10,1,0,0,-1,1,-1,1,-1,-1,1,0,-1,0,5,2,2,5,1,2,2
8619,30,-1,1,1,0,0,0,0,0,0,0,1,-1,0,-1,5,5,5,5,5,5,0
8520,28,-9,1,1,0,-1,-1,-1,1,1,-1,1,1,1,0,5,5,5,5,5,5,2
8516,26,4,0,0,0,0,1,1,-1,1,1,1,-1,1,1,5,5,5,5,5,5,2
8476,28,NaN,1,NaN,0,-1,1,-1,-1,-1,1,-1,1,1,1,5,5,5,5,5,5,0
8632,32,0,1,1,0,-1,1,1,-1,-1,1,-1,-1,1,-1,4,3,3,5,3,3,1
8457,30,24,1,1,0,-1,0,1,-1,1,-1,-1,1,-1,-1,5,4,4,5,2,4,3
8455,23,NaN,0,NaN,0,1,0,1,1,1,-1,-1,-1,-1,-1,4,3,2,5,2,2.5,0
8456,24,NaN,1,NaN,0,1,-1,-1,1,0,1,1,-1,1,-1,4,4,3,5,5,3.5,3
8458,25,22,0,1,0,1,1,1,1,-1,1,1,-1,-1,-1,5,5,5,5,1,5,3
8257,33,-3,0,0,0,-1,1,1,1,1,1,0,-1,1,-1,5,4,4,5,4,4,1
8540,27,3,1,1,0,1,1,1,-1,0,0,0,0,0,0,5,4,3,5,4,3.5,0
8452,38,-8,0,1,0,1,1,1,-1,1,1,-1,1,1,1,3,4,3,5,3,3.5,3
8258,31,NaN,0,NaN,0,1,1,-1,1,-1,1,-1,1,1,1,5,4,4,5,3,4,2
8454,37,NaN,1,NaN,0,0,0,-1,1,1,-1,0,0,0,-1,5,5,5,5,5,5,0
8524,27,NaN,1,NaN,0,-1,-1,-1,1,-1,1,1,-1,1,-1,5,5,5,5,5,5,3
8520,19,9,1,1,0,-1,1,1,1,0,-1,-1,-1,1,1,4,4,4,5,3,4,2
8457,54,-24,1,1,0,-1,-1,1,-1,-1,-1,0,1,-1,1,4,3,3,5,3,3,3
8451,23,21,0,0,0,1,0,1,1,-1,-1,1,1,1,1,4,3,3,5,3,3,2
8380,38,8,0,0,0,0,1,0,1,1,-1,-1,-1,1,-1,5,4,4,5,2,4,1
8257,30,3,1,0,0,1,0,-1,1,-1,-1,1,1,1,1,5,4,3,4,2,3.5,1
8362,36,-15,0,1,0,-1,-1,1,-1,-1,1,1,-1,1,-1,5,5,4,4,3,4.5,1
8418,33,-12,1,1,0,-1,-1,0,-1,-1,1,0,0,1,1,5,3,3,5,4,3,0
8419,39,-18,1,0,0,-1,0,-1,-1,1,1,1,1,-1,1,4,4,4,4,3,4,2
8401,20,NaN,0,NaN,0,1,1,1,1,1,1,1,-1,1,1,5,4,4,4,2,4,4
8530,30,NaN,1,NaN,0,0,1,1,-1,0,1,-1,1,1,1,5,5,5,5,3,5,1
8472,28,NaN,0,NaN,0,1,1,1,1,1,1,1,1,1,1,5,4,4,5,1,4,5
8330,53,-20,0,0,0,-1,1,1,1,1,-1,-1,-1,-1,-1,4,4,5,5,4,4.5,1
8328,21,43,0,0,0,1,1,1,-1,0,-1,1,1,0,-1,5,4,5,5,3,4.5,2
8333,31,NaN,1,NaN,0,-1,-1,1,1,1,-1,0,0,0,0,5,5,5,5,5,5,1
8329,39,-3,0,1,0,-1,1,-1,-1,-1,-1,1,1,-1,0,4,3,4,5,3,3.5,3
8331,20,NaN,0,NaN,0,-1,1,1,-1,-1,-1,0,1,0,1,5,5,5,5,4,5,2
8332,26,NaN,0,NaN,0,1,1,1,-1,-1,-1,1,-1,-1,-1,5,4,4,5,3,4,3
8327,44,NaN,0,NaN,0,-1,1,-1,-1,1,1,-1,-1,1,-1,5,4,2,4,3,3,1
8330,33,20,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,1,5,5,5,5,3,5,1
8349,40,-21,1,1,0,0,0,0,0,0,1,1,1,-1,0,4,3,3,5,1,3,0
8311,40,8,1,1,0,0,0,1,1,-1,-1,1,-1,-1,-1,5,4,4,5,1,4,1
8346,21,31,1,1,0,1,0,1,1,-1,-1,1,-1,-1,-1,4,3,3,4,1,3,1
8310,32,NaN,0,NaN,0,0,0,1,1,1,1,-1,1,-1,0,3,2,2,2,3,2,1
8313,24,7,0,0,0,1,-1,-1,-1,1,1,0,-1,1,1,5,4,4,4,3,4,3
8347,23,19,0,1,0,-1,1,-1,-1,1,-1,-1,1,1,1,3,1,4,2,1,2.5,2
8261,41,NaN,0,NaN,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,5,5,5,5,2,5,4
8305,23,10,1,0,0,1,0,1,-1,-1,-1,1,-1,1,-1,4,3,3,4,1,3,1
8259,29,12,0,1,0,1,-1,-1,-1,1,1,1,-1,-1,1,5,3,4,5,1,3.5,4
8262,19,5,1,1,0,1,-1,1,1,-1,-1,1,-1,-1,-1,5,4,4,5,3,4,1
8314,45,-23,1,1,0,1,1,1,-1,-1,1,1,1,-1,1,5,5,5,5,4,5,4
8274,28,NaN,0,NaN,0,1,1,-1,-1,1,-1,0,0,-1,-1,4,4,5,5,4,4.5,1
8280,22,3,0,0,0,1,1,1,-1,-1,1,1,-1,1,1,5,4,5,5,2,4.5,2
8281,23,9,0,1,0,1,1,1,1,1,0,1,1,-1,-1,4,4,4,5,1,4,2
8278,22,7,1,0,0,1,-1,-1,-1,0,0,1,1,1,-1,5,3,3,5,3,3,0
8283,23,-3,1,0,0,1,1,-1,1,1,1,1,1,1,-1,5,5,3,5,4,4,3
8307,28,NaN,0,NaN,0,1,-1,1,1,0,0,1,1,1,1,5,4,4,5,5,4,2
8254,35,9,1,1,0,1,-1,0,0,1,1,1,-1,-1,-1,4,3,4,5,3,3.5,1
8275,58,-29,1,1,0,1,1,-1,1,-1,1,-1,-1,0,1,5,5,5,4,5,5,2
8350,38,-13,0,1,0,-1,1,1,1,0,-1,-1,0,-1,-1,4,4,4,4,1,4,1
8253,39,-4,1,1,0,-1,1,0,-1,-1,1,1,1,-1,-1,5,4,4,5,5,4,3
8271,24,29,1,0,0,-1,-1,1,1,1,1,1,1,-1,-1,5,5,4,5,3,4.5,1
8273,23,NaN,1,NaN,0,1,-1,1,1,-1,1,0,-1,0,-1,5,5,5,5,5,5,2
8284,47,-7,0,0,0,1,0,1,1,1,-1,1,-1,1,-1,5,5,5,5,5,5,1
8285,24,6,1,0,0,1,0,0,1,-1,0,-1,1,1,1,5,4,3,5,4,3.5,1
8287,25,43,1,1,0,1,-1,-1,1,0,1,1,1,-1,-1,5,4,4,5,1,4,1
8286,24,NaN,1,NaN,0,0,0,1,1,1,1,1,1,1,1,4,3,3,5,1,3,3
8329,36,3,0,1,0,-1,1,1,-1,0,-1,1,-1,-1,-1,4,3,4,5,1,3.5,3
8712,25,-2,1,1,0,-1,-1,-1,-1,1,0,1,1,1,1,5,5,5,5,5,5,1
8652,27,NaN,1,NaN,0,-1,1,1,1,1,-1,1,1,-1,-1,5,5,4,4,5,4.5,3
8710,21,3,0,0,0,1,1,-1,1,-1,1,-1,1,-1,0,5,4,4,4,4,4,1
8666,25,NaN,1,NaN,0,-1,-1,0,-1,-1,-1,-1,1,1,-1,5,4,4,5,3,4,3
8744,38,NaN,1,NaN,0,-1,1,-1,-1,-1,0,1,1,1,0,4,3,4,4,3,3.5,1
8270,23,1,1,0,0,-1,1,1,1,-1,-1,0,1,-1,-1,4,3,3,5,3,3,3
8271,53,-29,0,0,0,1,1,1,-1,-1,-1,-1,1,1,1,5,5,5,5,4,5,1
8453,30,NaN,1,NaN,0,0,1,1,-1,1,-1,1,-1,1,0,3,3,4,4,5,3.5,1
8435,38,-8,0,0,0,1,1,1,-1,-1,-1,1,-1,1,-1,5,4,4,5,3,4,2
8540,30,-3,1,1,0,0,0,0,0,0,1,1,1,-1,0,5,5,5,5,1,5,0
8378,25,-1,1,1,0,0,0,1,1,-1,-1,1,0,1,-1,5,4,4,5,1,4,2
8440,27,-5,1,1,0,-1,1,1,1,-1,-1,0,1,0,1,4,3,3,5,4,3,2
8311,48,-8,1,1,0,-1,1,-1,-1,-1,0,0,1,1,-1,5,3,3,5,3,3,1
8284,40,7,1,0,0,-1,1,-1,1,-1,1,-1,1,1,1,4,5,5,5,4,5,1
8283,20,3,0,0,0,1,1,1,1,-1,1,1,-1,1,1,3,3,3,5,2,3,3
8408,36,-12,1,0,0,-1,-1,0,1,-1,-1,0,-1,-1,1,5,4,4,5,3,4,1
8296,27,1,0,0,0,1,1,1,1,-1,-1,-1,-1,1,-1,5,5,5,5,4,5,2
8295,28,NaN,0,NaN,0,-1,1,0,1,-1,-1,-1,-1,-1,-1,5,4,4,4,3,4,2
8251,26,NaN,1,NaN,0,1,1,1,1,-1,1,1,-1,1,-1,5,4,4,4,4,4,4
8264,50,-24,0,1,0,-1,-1,-1,-1,-1,1,-1,1,1,-1,5,4,4,5,5,4,2
8263,48,-23,0,1,0,1,1,-1,1,-1,-1,1,-1,1,0,5,5,5,5,5,5,3
8501,24,10,0,0,0,-1,1,0,-1,0,-1,1,-1,1,-1,5,5,5,5,4,5,2
8541,30,NaN,0,NaN,0,-1,1,-1,-1,1,1,-1,-1,-1,1,4,3,2,5,3,2.5,3
8542,27,-8,0,0,0,1,1,1,-1,1,0,1,1,1,0,4,4,4,5,4,4,2
8539,33,-3,1,0,0,1,1,1,-1,1,1,0,-1,1,0,5,5,5,5,3,5,1
8486,25,-6,1,0,0,1,1,-1,-1,1,1,-1,-1,-1,-1,5,5,5,5,4,5,3
8485,34,NaN,1,NaN,0,1,1,1,1,-1,1,1,0,0,1,5,2,5,5,5,3.5,2
8481,33,NaN,1,NaN,0,-1,-1,-1,1,-1,1,-1,1,1,0,4,4,4,4,4,4,2
8479,32,NaN,0,NaN,0,-1,-1,1,1,-1,-1,1,1,1,1,2,2,2,1,1,2,3
8480,36,NaN,1,NaN,0,-1,1,1,-1,-1,-1,1,1,1,1,5,5,5,5,3,5,3
8633,26,6,1,0,0,0,1,1,1,-1,1,0,-1,-1,0,4,3,4,5,3,3.5,0
8504,42,-11,1,1,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,3,4,5,4,3,4.5,3
8521,49,NaN,0,NaN,0,1,1,1,1,-1,0,1,1,-1,-1,4,4,4,5,1,4,3
8674,47,NaN,0,NaN,0,-1,1,1,-1,1,-1,1,1,0,0,5,5,5,5,3,5,3
8723,28,-6,1,0,0,1,1,1,1,-1,0,0,1,-1,1,5,3,3,5,2,3,1
8653,18,9,1,1,0,0,-1,-1,1,-1,0,-1,0,1,1,5,5,5,5,4,5,2
8301,21,15,0,0,0,-1,1,0,-1,1,1,1,1,1,1,4,3,4,4,4,3.5,2
8272,25,NaN,1,NaN,0,1,0,1,0,-1,1,-1,1,-1,0,5,5,4,5,5,4.5,2
8269,25,38,1,0,0,-1,0,1,1,1,-1,1,1,-1,-1,4,5,5,4,1,5,2
8270,24,-1,0,0,0,-1,0,1,-1,-1,-1,1,1,1,-1,5,5,4,5,3,4.5,3
8317,20,33,1,1,0,-1,1,-1,1,-1,0,0,1,0,-1,5,4,3,5,1,3.5,1
8364,30,NaN,1,NaN,0,-1,1,-1,1,-1,1,-1,1,-1,-1,3,2,2,3,3,2,1
8711,21,3,1,0,0,1,1,-1,1,0,0,1,1,1,1,5,4,4,5,2,4,2
8341,35,23,0,1,0,1,1,1,-1,-1,0,-1,1,-1,0,5,4,5,5,4,4.5,2
8355,40,NaN,0,NaN,0,1,1,1,-1,-1,1,-1,1,-1,-1,4,3,3,4,3,3,4
8317,53,-33,1,1,0,0,0,1,0,-1,-1,1,-1,1,-1,4,4,4,5,3,4,1
8282,19,NaN,0,NaN,0,-1,0,-1,-1,-1,1,-1,1,-1,1,5,4,4,5,4,4,1
8342,33,NaN,0,NaN,0,-1,1,-1,1,-1,-1,-1,-1,1,-1,4,4,4,5,3,4,4
8259,41,-12,0,1,0,1,1,-1,-1,1,1,-1,-1,-1,1,5,1,4,5,1,2.5,4
8260,38,NaN,1,NaN,0,-1,1,-1,-1,-1,-1,1,0,1,1,5,3,3,5,4,3,2
8275,29,29,1,1,0,1,-1,-1,0,1,1,-1,-1,1,-1,5,4,4,5,1,4,3
8760,20,3,0,0,0,1,1,1,1,1,-1,-1,1,1,1,4,3,4,5,3,3.5,3
8757,39,NaN,1,NaN,0,0,1,1,-1,0,1,1,0,1,1,4,2,3,4,2,2.5,1
8761,35,NaN,0,NaN,0,1,-1,-1,-1,-1,-1,1,1,-1,0,4,3,3,4,3,3,1
8287,68,-43,1,1,0,1,1,1,-1,-1,1,-1,-1,1,0,5,5,5,5,5,5,1
8459,46,6,0,1,0,1,1,-1,1,1,1,-1,1,-1,1,4,3,4,5,1,3.5,2
8489,44,NaN,1,NaN,0,-1,1,1,-1,-1,1,1,-1,1,1,4,4,4,4,2,4,1
8414,43,3,0,0,0,-1,1,-1,1,-1,-1,1,1,-1,-1,4,3,3,5,2,3,3
8458,47,-22,0,1,0,1,1,-1,-1,-1,1,1,1,1,-1,4,4,5,5,4,4.5,3
8588,26,3,0,0,0,1,1,-1,1,0,1,1,-1,-1,-1,5,5,5,4,4,5,3
8588,29,-3,1,0,0,1,1,-1,-1,-1,1,1,-1,1,0,5,5,4,5,5,4.5,3
8600,19,NaN,0,NaN,0,-1,0,-1,1,1,1,0,0,1,1,5,4,4,5,3,4,2
8290,27,-2,1,1,0,0,1,-1,1,0,-1,1,-1,1,-1,5,4,4,5,4,4,3
8619,29,1,1,1,0,0,1,-1,0,-1,0,0,0,0,0,5,5,5,5,4,5,0
8516,30,-4,1,0,0,1,1,-1,1,1,0,1,1,-1,1,5,4,4,5,4,4,2
8452,30,8,0,1,0,1,-1,1,1,1,1,1,1,-1,1,4,4,3,4,5,3.5,3
8618,24,NaN,0,NaN,0,0,1,0,1,1,1,1,1,-1,-1,4,4,4,4,2,4,1
8493,25,2,0,1,0,1,-1,1,-1,1,1,1,1,-1,1,4,4,4,4,4,4,4
8594,29,3,0,1,0,0,1,1,-1,0,0,-1,1,-1,0,3,4,3,4,4,3.5,2
8582,21,NaN,1,NaN,0,1,-1,1,-1,-1,-1,0,0,1,1,5,4,4,5,3,4,0
8512,30,-2,0,0,0,0,1,-1,1,0,0,1,1,1,1,5,5,5,4,3,5,2
8551,24,NaN,0,NaN,0,1,-1,1,1,1,-1,-1,-1,-1,-1,5,4,4,5,2,4,1
5207,21,5,0,0,1,1,1,0,-1,0,0,1,-1,-1,0,4,3,4,5,4,3.5,2
5206,21,16,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,4,3,3,4,3,3,1
5134,25,5,1,0,1,-1,0,0,-1,0,-1,-1,-1,1,1,5,4,4,5,4,4,1
5133,27,NaN,1,NaN,1,1,1,-1,1,0,1,1,1,-1,-1,4,4,5,5,5,4.5,2
5333,28,-3,0,1,1,-1,1,-1,1,1,1,-1,-1,-1,1,5,5,5,5,5,5,2
5270,34,3,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,1,5,4,4,5,2,4,1
5269,48,-11,0,1,1,1,1,1,1,-1,0,1,-1,0,1,5,4,4,4,3,4,1
5224,23,1,1,1,1,-1,-1,1,-1,1,1,1,1,-1,-1,2,1,1,4,2,1,2
5138,27,NaN,0,NaN,1,-1,-1,-1,-1,1,1,1,-1,-1,0,5,5,5,5,5,5,2
5225,21,NaN,0,NaN,1,-1,-1,-1,-1,1,1,1,1,-1,-1,4,4,4,5,4,4,1
5136,29,1,0,1,1,-1,1,-1,-1,1,-1,0,-1,-1,1,5,5,5,5,4,5,4
5017,20,NaN,1,NaN,1,0,1,1,1,0,0,0,-1,-1,1,4,3,3,4,2,3,0
5146,24,9,0,0,1,1,1,1,-1,-1,1,1,1,-1,0,5,5,4,5,2,4.5,4
5145,24,10,1,1,1,-1,0,1,-1,1,0,-1,-1,1,-1,5,4,4,5,3,4,0
5149,49,-20,0,0,1,-1,-1,0,0,1,1,1,1,-1,-1,4,4,4,5,4,4,0
5145,34,-10,1,1,1,0,-1,-1,1,-1,-1,0,1,-1,1,3,3,3,3,1,3,0
5146,33,-9,1,0,1,1,1,1,-1,0,1,1,1,-1,-1,5,4,3,5,4,3.5,4
5185,24,1,1,1,1,1,1,0,-1,1,0,-1,0,-1,-1,4,3,3,5,2,3,1
5142,26,1,0,1,1,1,1,0,1,-1,1,1,1,-1,-1,5,4,4,5,4,4,3
5187,24,0,1,1,1,0,0,1,1,1,-1,0,-1,-1,1,5,5,5,5,4,5,1
5168,24,-1,1,0,1,-1,-1,1,-1,0,-1,-1,1,1,1,4,4,3,5,5,3.5,3
5171,20,-2,1,0,1,1,1,1,-1,0,1,1,-1,-1,1,4,3,2,3,3,2.5,3
5188,24,NaN,1,NaN,1,-1,1,-1,1,1,-1,0,1,-1,0,4,3,4,5,2,3.5,1
5135,26,NaN,0,NaN,1,-1,0,-1,-1,1,1,-1,-1,-1,1,4,4,4,5,1,4,3
5147,44,-19,1,0,1,-1,-1,1,1,0,1,1,1,0,-1,5,2,3,4,2,2.5,1
5148,44,-18,1,1,1,-1,1,1,1,1,1,1,1,0,-1,5,5,5,5,5,5,2
5143,30,10,1,1,1,1,1,1,-1,1,1,1,0,-1,-1,4,5,5,5,3,5,3
5126,22,NaN,1,NaN,1,1,1,0,-1,1,-1,-1,1,1,1,3,3,3,4,3,3,1
5163,23,NaN,0,NaN,1,1,0,-1,-1,1,1,1,0,-1,0,5,4,4,5,2,4,2
5136,30,-1,0,1,1,-1,0,-1,-1,1,-1,1,-1,-1,1,4,5,4,5,3,4.5,4
5172,21,9,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1,5,4,4,5,3,4,5
5418,29,-6,0,1,1,1,1,1,-1,-1,-1,-1,1,1,1,5,4,4,5,3,4,1
5333,25,3,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1,5,5,5,5,1,5,2
5226,21,NaN,0,NaN,1,-1,1,-1,-1,0,1,1,1,-1,-1,4,4,4,5,2,4,2
5142,27,-1,0,1,1,1,1,1,-1,-1,1,1,0,1,-1,3,4,5,5,3,4.5,3
5144,26,-1,1,1,1,-1,1,-1,-1,1,1,0,-1,-1,-1,3,5,5,5,3,5,2
7366,23,-2,1,1,0,1,-1,-1,-1,0,0,0,1,1,1,5,5,4,5,4,4.5,0
7263,30,-7,0,0,0,-1,-1,1,1,-1,0,1,1,0,-1,5,4,4,5,3,4,2
7236,32,28,1,0,0,1,1,1,1,-1,1,-1,-1,-1,-1,5,4,4,5,1,4,2
7225,30,-2,1,1,0,1,-1,0,1,1,1,1,0,1,-1,5,4,3,5,4,3.5,2
7239,29,4,1,1,0,-1,-1,1,1,1,-1,-1,1,1,-1,4,5,5,5,3,5,4
7239,33,-4,1,1,0,-1,-1,1,1,-1,-1,-1,1,1,1,5,5,5,5,5,5,4
7376,29,-4,1,0,0,1,-1,-1,1,1,1,1,-1,-1,1,4,3,3,5,2,3,3
7254,26,6,0,1,0,1,1,0,1,-1,1,1,1,1,-1,4,3,4,5,2,3.5,4
7379,32,-4,1,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,4,5,4
7247,27,0,1,1,0,1,1,1,1,1,0,-1,-1,1,-1,5,5,4,4,2,4.5,1
7266,40,-16,0,1,0,1,1,1,-1,-1,1,0,1,1,1,5,3,3,5,4,3,2
7366,21,2,1,1,0,0,-1,1,1,1,1,-1,-1,-1,0,5,5,5,5,5,5,1
7251,31,-10,1,1,0,-1,1,-1,-1,-1,1,-1,1,1,0,5,4,4,5,2,4,0
7250,25,NaN,1,NaN,0,1,0,-1,1,-1,1,1,1,0,0,4,2,3,4,1,2.5,1
7363,42,-22,1,1,0,0,1,1,1,-1,-1,-1,1,1,-1,4,2,3,3,3,2.5,3
7225,28,2,1,1,0,1,1,0,1,-1,1,1,0,1,1,3,3,3,5,3,3,3
7256,52,-19,1,0,0,1,1,1,1,-1,-1,1,1,1,-1,5,4,4,5,3,4,4
7257,55,-19,0,1,0,-1,1,1,1,-1,-1,1,0,1,1,4,4,4,5,3,4,3
7245,39,-20,1,1,0,-1,1,-1,-1,-1,1,1,-1,1,-1,5,5,5,5,2,5,3
7246,41,-22,0,0,0,0,1,1,-1,-1,1,1,1,1,1,5,4,4,4,4,4,2
7364,21,NaN,0,NaN,0,1,1,1,1,-1,-1,-1,1,1,-1,3,3,4,4,5,3.5,3
7365,27,NaN,0,NaN,0,-1,1,1,1,1,1,0,1,1,-1,5,4,4,4,5,4,2
7244,26,NaN,1,NaN,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,4,3,4,4,3,3.5,4
7261,46,-2,1,0,0,-1,1,-1,1,1,-1,1,-1,1,-1,5,5,5,5,2,5,4
7382,30,27,1,0,0,-1,0,1,1,-1,1,-1,1,-1,0,5,5,5,5,1,5,1
7381,29,-5,1,0,0,1,1,1,1,0,0,1,-1,1,0,4,4,4,4,4,4,2
7384,33,NaN,1,NaN,0,1,1,1,-1,-1,0,1,-1,-1,-1,4,4,4,4,3,4,3
7383,29,-11,0,0,0,0,-1,1,1,0,1,1,0,0,-1,4,3,3,5,3,3,0
7264,34,-13,0,0,0,-1,-1,1,-1,-1,-1,-1,1,-1,-1,4,4,4,4,4,4,5
7245,19,20,1,1,0,1,1,-1,1,-1,-1,1,-1,-1,-1,5,5,5,5,3,5,3
7367,21,3,1,1,0,0,0,0,0,0,-1,1,1,1,-1,5,3,4,5,5,3.5,0
5204,31,NaN,0,NaN,1,1,1,1,-1,1,1,1,-1,-1,-1,5,5,4,5,3,4.5,3
5153,54,NaN,1,NaN,1,-1,1,0,1,0,-1,1,1,1,0,4,4,4,5,4,4,3
5152,55,-27,0,1,1,-1,-1,-1,1,0,-1,-1,-1,-1,0,4,4,4,5,3,4,3
5425,32,-2,0,0,1,-1,-1,1,1,1,-1,-1,1,-1,1,5,4,4,5,4,4,4
5346,24,9,0,0,1,-1,1,1,-1,0,-1,1,1,0,-1,5,4,4,5,3,4,3
5418,23,6,0,1,1,-1,-1,1,1,1,1,1,1,-1,-1,4,5,4,5,3,4.5,1
5346,33,-9,1,0,1,-1,1,1,0,-1,-1,1,1,-1,0,5,4,5,5,4,4.5,3
5324,61,-34,0,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,4,4,5,5,4,4.5,4
5481,27,-3,1,0,1,1,1,1,-1,-1,-1,0,0,-1,0,4,4,4,4,4,4,1
5324,27,34,0,1,1,1,1,-1,-1,-1,1,1,1,-1,-1,4,4,4,5,3,4,4
5430,26,NaN,1,NaN,1,1,1,1,0,-1,-1,1,-1,1,1,4,4,3,5,2,3.5,1
5428,54,NaN,1,NaN,1,-1,1,-1,1,1,1,1,1,0,-1,4,4,4,4,4,4,1
5425,30,2,1,0,1,-1,1,1,-1,1,-1,1,1,1,1,4,3,3,5,3,3,4
5422,25,NaN,0,NaN,1,1,1,-1,-1,1,-1,0,1,1,1,4,4,3,3,4,3.5,1
5475,49,-13,1,1,1,1,-1,0,1,0,1,1,1,-1,0,5,5,5,5,5,5,1
5478,27,NaN,0,NaN,1,-1,-1,-1,-1,0,-1,1,1,-1,0,5,4,4,4,3,4,2
