"StartDate","EndDate","Progress","Duration..in.seconds.","Finished","RecordedDate","Gender","Gender_3_TEXT","Age","State","income","Education","Hispanic","Race","Race_6_TEXT","Pets_1","Pets_2","Pets_3","Pets_4","Pets_5","Pets_6","Pets_7","Pets_8","Pets_9","Pets_10","Pets_10_TEXT","Donations_1","Donations_2","Donations_3","Donations_4","Donations_5","Donations_6","Donations_7","Donations_8","Donations_9","Donations_10","Donations_11","Donations_12","Donations_13","Donations_14","Donations_15","Donations_16","Donations_17","Impossible_1","Impossible_2","Impossible_3","Impossible_4","Impossible_5","Impossible_8","Impossible_6","Impossible_7","Impossible_11","Impossible_9","Impossible_10","Blue_dress","Don","assignment_id","participant_id","age","year_of_birth","education","educationScore","gender","femaleAs1MaleAs0","income_1","incomeScore","householdIncomeEstimate","computer_country","device","Location","Age_1","AttnCheck","FL_45_DO_Farmedidentifiableappeal.FIA.","FL_45_DO_Companionidentifiableappeal.CIA.","FL_45_DO_Farmedstatisticalappeal.FSA.","FL_45_DO_Companionstatisticalappeal.CSA.","FL_45_DO_Farmedidentifiableandstatisticalappeal.FISA.","FL_45_DO_Companionidentifiableandstatisticalappeal.CISA.","FL_45_DO_Farmednotextappeal.FNTA.","FL_45_DO_Companionnotextappeal.CNTA.","Flagged_susp","speeder","location.fail","ran.fail","type.fail","computer.fail","dress.fail","suspicious.fail","dupe","IP.fail","rejects","don","cond","CvF","stat","ident","donors","anim.don","AgeGroup","gender.coll","age.gend","regions","reg","race2","race.coll","caseid","weightvec"
"19-09-11 12:33","19-09-11 12:36",100,223,TRUE,"19-09-11 12:36","Man",NA,72,"California",2,"Bachelor's degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,NA,NA,NA,"Youth development (sports, extracurricular activities, out-of-school time enrichment, leadership)",NA,NA,NA,"Election campaigns (federal, state or local)",NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","10","0cd2c309","2120c381",71,1948,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,10,"CISA","Companion","stat appeal","ident victim","donor",0,6,1,12,"West",4,1,1,1247,5.00005524612056
"19-09-11 12:34","19-09-11 12:37",100,146,TRUE,"19-09-11 12:37","Man",NA,28,"Iowa",2,"Some college, no degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arts or art-related charities or institutions, including museums and galleries",NA,NA,"Human rights and international development charities either at home or abroad",NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner",NA,NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","a54ba888","3618ec24",28,1991,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,0,0,0,0,1,1,0,1,0,"CISA","Companion","stat appeal","ident victim","non-donor",1,2,1,8,"Midwest",2,1,1,1248,0.3797897300529
"19-09-11 12:34","19-09-11 12:37",100,178,TRUE,"19-09-11 12:37","Woman",NA,67,"Pennsylvania",3,"Master's degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health charities","ChildrenŠ—Ès charities",NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,NA,NA,NA,NA,"Human rights and international development charities either at home or abroad",NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","64052bb2","bbd7093c",57,1962,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FSA","Farmed","stat appeal","no ident victim","non-donor",0,6,2,6,"Northeast",1,1,1,1249,1.95489863148753
"19-09-11 12:34","19-09-11 12:37",100,187,TRUE,"19-09-11 12:37","Woman",NA,57,"Wisconsin",2,"Associate degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,"Small mammal(s): Rabbit, mouse, guinea pig, ferret, etc.",NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Human rights and international development charities either at home or abroad",NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","50","20cc6307","5f676c01",58,1961,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"female",1,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"FISA","Farmed","stat appeal","ident victim","donor",1,5,2,5,"Midwest",2,1,1,1250,0.983728905580728
"19-09-11 12:35","19-09-11 12:37",100,113,TRUE,"19-09-11 12:37","Man",NA,30,"Wisconsin",5,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","b02c2164","b0a311a0",29,1990,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$115,000 to $149,999",6,132500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,1,1,0,1,0,"FNTA","Farmed","no stat appeal","no ident victim","non-donor",0,2,1,8,"Midwest",2,1,1,1251,0.344073105769324
"19-09-11 12:34","19-09-11 12:37",100,193,TRUE,"19-09-11 12:37","Man",NA,34,"Texas",5,"Master's degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Human rights and international development charities either at home or abroad",NA,NA,NA,NA,"Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","a2f5480e","8cf6eadf",35,1984,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"male",0,"$150,000 to $199,999",7,175000,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FIA","Farmed","no stat appeal","ident victim","non-donor",0,2,1,8,"South",3,1,1,1252,0.285902376069607
"19-09-11 12:35","19-09-11 12:37",100,119,TRUE,"19-09-11 12:37","Woman",NA,32,"Kansas",1,"Some college, no degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book","Typed faster than 220 words per minute",NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","50","fbe448f5","2b23761b",33,1986,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"Less than $9,999",0,5000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,1,0,0,0,1,0,1,50,"CNTA","Companion","no stat appeal","no ident victim","donor",0,2,2,2,"Midwest",2,1,1,1253,0.904127170504827
"19-09-11 12:35","19-09-11 12:37",100,137,TRUE,"19-09-11 12:37","Woman",NA,39,"Nevada",3,"Bachelor's degree","No","Asian",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","83c3af1d","e4a74ace",40,1979,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FIA","Farmed","no stat appeal","ident victim","non-donor",1,3,2,3,"West",4,3,3,1254,0.450040886274657
"19-09-11 12:35","19-09-11 12:37",100,146,TRUE,"19-09-11 12:37","Woman",NA,68,"Rhode Island",3,"Some college, no degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,"Health charities","ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","50","aa464202","50d22ee7",68,1951,"Completed trade/technical/vocational training",3,"female",1,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"FNTA","Farmed","no stat appeal","no ident victim","donor",0,6,2,6,"Northeast",1,1,1,1255,1.95489863148753
"19-09-11 12:34","19-09-11 12:37",100,218,TRUE,"19-09-11 12:37","Woman",NA,41,"California",1,"Some college, no degree","No","Multi-Racial",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community","Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","25","3f8bf0cd","808281d2",40,1979,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"Less than $9,999",0,5000,"United States","smartphone",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"CIA","Companion","no stat appeal","ident victim","donor",0,3,2,3,"West",4,4,4,1256,2.75461442669226
"19-09-11 12:35","19-09-11 12:37",100,125,TRUE,"19-09-11 12:37","Woman",NA,55,"Vermont",2,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community","Place of worship (church, synagogue, mosque, etc.)",NA,NA,"Charities that support military troops and/or veterans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","50","a8f708a1","39183a69",56,1963,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"FSA","Farmed","stat appeal","no ident victim","donor",0,5,2,5,"Northeast",1,1,1,1257,0.878432465075489
"19-09-11 12:34","19-09-11 12:37",100,190,TRUE,"19-09-11 12:37","Man",NA,33,"Michigan",2,"Associate degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ChildrenŠ—Ès charities",NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,NA,"Arts or art-related charities or institutions, including museums and galleries",NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","843cef67","c6aa018c",33,1986,"Completed trade/technical/vocational training",3,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CSA","Companion","stat appeal","no ident victim","non-donor",0,2,1,8,"Midwest",2,1,1,1258,0.3797897300529
"19-09-11 12:35","19-09-11 12:37",100,121,TRUE,"19-09-11 12:37","Woman",NA,30,"Washington",1,"Associate degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","9707327e","b84bc9f7",30,1989,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"Less than $9,999",0,5000,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CSA","Companion","stat appeal","no ident victim","non-donor",0,2,2,2,"West",4,1,1,1259,0.827482607891292
"19-09-11 12:31","19-09-11 12:38",100,408,TRUE,"19-09-11 12:38","Man",NA,41,"California",4,"Bachelor's degree","Yes","Caucasian/White",NA,NA,"Cat(s)","Dog(s)","Fish","Bird(s): Parrots, budgees, hens, chickens, ducks, geese, etc.",NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,NA,NA,NA,"Charities that help the elderly",NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","70ffdf23","3f0dcabc",41,1978,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$85,000 to $114,999",5,1e+05,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CSA","Companion","stat appeal","no ident victim","non-donor",0,3,1,9,"West",4,1,1,1260,0.423760176506938
"19-09-11 12:35","19-09-11 12:38",100,132,TRUE,"19-09-11 12:38","Woman",NA,61,"Utah",2,"Associate degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Human rights and international development charities either at home or abroad",NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","3.86E+43","01ac3d4b",62,1957,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"female",1,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CIA","Companion","no stat appeal","ident victim","non-donor",0,5,2,5,"West",4,1,1,1261,0.900336354003688
"19-09-11 12:35","19-09-11 12:38",100,154,TRUE,"19-09-11 12:38","Woman",NA,46,"Ohio",1,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,"Bird(s): Parrots, budgees, hens, chickens, ducks, geese, etc.",NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","25","54d4bffd","edd82fba",46,1973,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"Less than $9,999",0,5000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"CISA","Companion","stat appeal","ident victim","donor",0,4,2,4,"Midwest",2,1,1,1262,1.59734685259348
"19-09-11 12:35","19-09-11 12:38",100,207,TRUE,"19-09-11 12:38","Woman",NA,40,"Ohio",3,"High school graduate","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)","Fish",NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television",NA,NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","25","33c95d4f","8425810e",41,1978,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"$40,000 to $59,999",3,50000,"United States","smartphone",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"CIA","Companion","no stat appeal","ident victim","donor",1,3,2,3,"Midwest",2,1,1,1263,0.385916936188248
"19-09-11 12:36","19-09-11 12:38",100,99,TRUE,"19-09-11 12:38","Man",NA,42,"Pennsylvania",4,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)","Fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health charities",NA,NA,NA,NA,"Environmental or nature conservation charities (not specifically animal-related)",NA,NA,NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,NA,"Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","25","e7988c13","55dc99e2",42,1977,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$85,000 to $114,999",5,1e+05,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"FSA","Farmed","stat appeal","no ident victim","donor",0,3,1,9,"Northeast",1,1,1,1264,0.413450700723664
"19-09-11 12:36","19-09-11 12:38",100,136,TRUE,"19-09-11 12:38","Woman",NA,33,"Texas",2,"Associate degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","d87ba02d","606ecc38",34,1985,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"female",1,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CISA","Companion","stat appeal","ident victim","non-donor",0,2,2,2,"South",3,1,1,1265,0.389643931160387
"19-09-11 12:36","19-09-11 12:39",100,144,TRUE,"19-09-11 12:39","Man",NA,55,"Illinois",3,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,"Bird(s): Parrots, budgees, hens, chickens, ducks, geese, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health charities","ChildrenŠ—Ès charities",NA,NA,NA,NA,"Charities that help the elderly",NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","50","ad723c88","63f4c703",55,1964,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"CISA","Companion","stat appeal","ident victim","donor",0,5,1,11,"Midwest",2,1,1,1266,1.67203536564414
"19-09-11 12:35","19-09-11 12:39",100,204,TRUE,"19-09-11 12:39","Woman",NA,44,"New York",3,"Bachelor's degree","No","Asian",NA,NA,NA,NA,"Fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)",NA,"ChildrenŠ—Ès charities",NA,NA,NA,"Environmental or nature conservation charities (not specifically animal-related)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","15","57a89ba0","57bf23a6",45,1974,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1,0,0,15,"CNTA","Companion","no stat appeal","no ident victim","donor",0,3,2,3,"Northeast",1,3,3,1267,0.439092038610922
"19-09-11 12:37","19-09-11 12:39",100,129,TRUE,"19-09-11 12:39","Man",NA,59,"Pennsylvania",1,"Bachelor's degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","3abbe938","ec64d3db",59,1960,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"Less than $9,999",0,5000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FNTA","Farmed","no stat appeal","no ident victim","non-donor",0,5,1,11,"Northeast",1,1,1,1268,3.51303006838813
"19-09-11 12:37","19-09-11 12:39",100,119,TRUE,"19-09-11 12:39","Woman",NA,37,"Florida",5,"Master's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,"Bird(s): Parrots, budgees, hens, chickens, ducks, geese, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","50ffeacc","7f3e9f74",37,1982,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$115,000 to $149,999",6,132500,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FIA","Farmed","no stat appeal","ident victim","non-donor",0,3,2,3,"South",3,1,1,1269,0.354522013652008
"19-09-11 12:36","19-09-11 12:39",100,186,TRUE,"19-09-11 12:40","Woman",NA,43,"Washington",3,"Associate degree","Yes","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner",NA,NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","40","01a49474","8706e43c",43,1976,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,40,"FISA","Farmed","stat appeal","ident victim","donor",1,3,2,3,"West",4,1,1,1270,0.353202030869355
"19-09-11 12:37","19-09-11 12:40",100,166,TRUE,"19-09-11 12:40","Woman",NA,53,"Virginia",2,"Some college, no degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner",NA,NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","25","0b86751a","63f4bd71",51,1968,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"female",1,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"FIA","Farmed","no stat appeal","ident victim","donor",0,4,2,4,"South",3,1,1,1271,0.68839487118131
