StartDate,Progress,Duration (in seconds),ResponseId,consent,prolificid,stresstrue_1,simpletrue_1,crackstrue_1,needtrue_1,unpredictabletrue_1,worktrue_1,irrespontrue_1,valuetrue_1,povertytrue_1,cheattrue_1,togethertrue_1,wellbeingtrue_1,economytrue_1,crimetrue_1,benefittrue_1,fairtrue_1,ubinormal_1,ubipandemic_1,stressnormal_1,simplenormal_1,cracksnormal_1,neednormal_1,unpredictablenormal_1,worknormal_1,irresponnormal_1,valuenormal_1,povertynormal_1,cheatnormal_1,togethernormal_1,wellbeingnormal_1,economynormal_1,crimenormal_1,benefitnormal_1,fairnormal_1,strespandemic_1,simplepandemic_1,crackspandemic_1,needpandemic_1,unpredictpandemi_1,workpandemic_1,irresponpandemic_1,valuepandemic_1,povertypandemic_1,cheatpandemic_1,togetherpandemic_1,wellbeingpandemic_1,economypandemic_1,crimepandemic_1,benefitpandemic_1,fairpandemic_1,sec4a_1,sec4a_2,sec4b_1,sec4b_2,sec4b_3,age,gender,country,country_3_TEXT,benefits,ladder_1,ladder_2,ladder_3,ladder_4,ladder_5,ladder_6,ladder_7,ladder_8,ladder_9,ladder_10,poleconomic_1,polsocial_1,leftright_1,affected_1,PROLIFIC_PID
07/05/2020 13:32,100,381,R_1lo8ZNnK1aP7JqC,"I consent, begin the study",5699974f25d9e90006b08be4,17,100,23,22,80,35,38,77,24,77,80,25,50,28,7,69,40,76,87,100,89,100,80,66,70,86,77,65,81,77,83,78,100,91,44,84,73,61,86,71,33,44,90,84,45,52,100,62,90,60,100,36,27,34,81,28,Male,USA,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,75,61,7,31,5699974f25d9e90006b08be4
07/05/2020 13:29,100,555,R_2wTtAil3mHw5sGa,"I consent, begin the study",5ea7451cdb7f8b111a26e85c,0,100,100,0,100,100,100,100,0,0,0,20,0,0,100,0,0,100,98,84,55,100,32,9,73,80,85,100,95,87,92,61,50,100,62,31,65,85,33,38,73,41,76,76,78,61,56,57,8,33,3,76,85,71,84,18,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,34,41,60,70,5ea7451cdb7f8b111a26e85c
07/05/2020 13:24,100,848,R_27OjCW0SF6j8L6r,"I consent, begin the study",5d457567beeecd0019d01055,100,96,100,0,49,100,0,100,19,100,50,50,50,28,0,100,0,100,55,100,100,0,0,100,100,100,0,100,50,50,50,24,0,100,50,100,100,0,0,52,71,100,0,100,50,50,50,0,0,100,100,45,52,65,100,46,Female,USA,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,16,50,70,49,5d457567beeecd0019d01055
07/05/2020 13:32,100,380,R_31yCiXiHR16Mv8G,"I consent, begin the study",5ad35d19b02aca000127323d,50,100,0,0,70,75,50,100,25,85,75,75,25,25,100,100,25,75,90,100,90,75,50,75,75,100,75,100,75,75,50,50,0,50,100,100,82,86,77,77,76,91,50,92,81,76,74,77,0,81,24,74,81,86,78,37,Male,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,50,87,50,16,5ad35d19b02aca000127323d
07/05/2020 13:29,100,550,R_33woagWqozNYnq9,"I consent, begin the study",5c3811791ede2b000115555b,63,74,63,21,71,65,69,59,76,71,60,50,60,50,100,63,35,71,76,70,83,67,66,19,59,60,98,69,30,93,72,66,0,39,71,81,65,64,68,27,63,60,74,61,32,91,71,64,0,64,80,31,32,57,56,35,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,60,74,36,18,5c3811791ede2b000115555b
07/05/2020 13:33,100,318,R_3EyYzER0gS8WLeU,"I consent, begin the study",59f5c7f405d1d60001f14399,59,71,100,1,69,58,68,36,50,94,43,51,43,50,90,62,59,74,44,24,80,95,56,33,39,57,77,61,25,64,35,58,0,69,50,73,93,63,81,28,23,57,71,28,70,90,52,30,50,62,33,46,72,75,84,41,Female,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,56,97,24,25,59f5c7f405d1d60001f14399
07/05/2020 13:35,100,259,R_3fBQ3KLmtdzpOFu,"I consent, begin the study",5ba3d4590e41db0001786ca1,65,100,100,0,100,50,50,90,50,50,75,70,75,50,100,60,100,100,100,100,100,95,100,40,50,100,100,70,100,100,100,60,50,80,100,100,100,100,100,50,65,100,100,75,80,100,100,50,50,90,100,85,65,75,100,37,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,70,100,0,60,5ba3d4590e41db0001786ca1
07/05/2020 13:33,100,357,R_dpf1mLLs6KQNtap,"I consent, begin the study",5e9738bc513f641e31b23692,47,75,21,8,24,85,77,27,79,18,31,28,54,26,76,1,15,30,69,61,57,35,30,70,29,38,38,64,56,62,69,76,33,38,54,58,57,57,39,63,32,38,58,33,56,40,60,30,38,33,13,42,59,44,58,25,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,26,66,65,12,5e9738bc513f641e31b23692
07/05/2020 13:32,100,440,R_w1cwuCNzmtK6ZuF,"I consent, begin the study",5c2cb4149461620001c075c2,97,100,98,78,94,77,49,98,94,100,80,100,100,50,100,96,96,96,80,96,100,74,100,66,49,79,68,88,53,95,95,64,100,95,100,100,100,100,100,89,65,73,78,96,61,67,92,47,79,100,5,97,93,85,99,61,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,80,33,38,88,5c2cb4149461620001c075c2
07/05/2020 13:24,100,932,R_32JfCeZ8B2850yv,"I consent, begin the study",5aea93875622770001a866e0,50,90,40,25,80,50,70,80,40,100,50,50,50,50,100,50,30,80,50,30,60,80,50,50,60,50,55,40,50,60,50,50,0,70,60,20,60,60,60,70,40,50,60,30,50,50,50,50,60,50,70,65,55,20,80,23,Male,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,60,80,40,65,5aea93875622770001a866e0
07/05/2020 13:33,100,402,R_1DCKFb20I9sNzSI,"I consent, begin the study",5825b6ddfc36cc0001d4f98b,66,26,77,84,70,83,83,69,80,17,25,84,80,75,14,75,14,11,80,84,82,13,76,86,20,92,65,78,94,81,90,91,15,81,71,90,93,5,71,11,16,74,86,4,63,91,90,81,13,91,52,98,75,71,79,33,Female,USA,,No,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,76,66,65,78,5825b6ddfc36cc0001d4f98b
07/05/2020 13:30,100,572,R_31zt6mQxU6lygum,"I consent, begin the study",5bbb4682b8653000016779e3,82,100,92,50,82,50,50,95,82,81,83,72,93,50,100,71,71,98,62,26,17,73,19,39,42,20,41,19,30,61,29,40,9,72,61,9,28,71,30,61,50,19,42,40,40,71,19,50,19,72,83,72,100,91,91,30,Female,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,82,83,19,39,5bbb4682b8653000016779e3
07/05/2020 13:31,100,528,R_3phjbFOchCtqK9I,"I consent, begin the study",5771e358193c7800014380c6,100,100,100,100,100,0,50,100,100,100,100,100,100,100,100,100,100,100,70,100,100,100,100,0,50,75,100,75,100,100,100,100,20,100,70,100,100,100,100,75,50,70,100,75,100,100,100,100,20,100,76,25,50,75,90,40,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,75,70,25,50,5771e358193c7800014380c6
07/05/2020 13:33,100,411,R_3kcDctqpJ0nHQDt,"I consent, begin the study",5eb036f153f9ae09cec8a591,100,100,100,0,100,70,100,100,100,81,72,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,70,100,100,100,0,100,78,100,100,100,100,70,100,100,100,100,73,100,100,100,0,100,100,70,100,100,100,31,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,80,71,23,79,5eb036f153f9ae09cec8a591
07/05/2020 13:24,100,931,R_1q4CwZAv18OtrZl,"I consent, begin the study",5d4320275a5b010001523979,50,82,82,0,78,50,91,50,50,0,21,50,50,40,50,10,100,100,71,100,100,100,72,50,18,50,93,92,50,60,81,50,0,100,80,100,100,82,100,50,29,50,82,34,50,50,93,50,19,100,72,99,50,84,92,70,Male,USA,,Yes,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,71,61,11,26,5d4320275a5b010001523979
07/05/2020 13:32,100,480,R_1C402aJ9lr8pRAM,"I consent, begin the study",5db741cc04b632000a9a9800,38,18,65,20,35,90,30,71,69,40,50,28,34,40,50,18,29,11,67,83,88,93,26,100,80,9,91,97,39,83,69,67,22,75,36,62,94,84,28,99,96,11,90,87,27,97,62,63,26,77,39,69,64,85,99,19,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,64,32,56,42,5db741cc04b632000a9a9800
07/05/2020 13:26,100,883,R_29uM4TtZbJW0AHL,"I consent, begin the study",5d4f1741f20feb00190b6201,70,100,70,0,20,100,50,50,20,100,60,50,50,50,50,15,20,80,100,100,100,100,100,50,100,100,100,100,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,30,90,80,80,100,70,Female,USA,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,100,85,10,30,5d4f1741f20feb00190b6201
07/05/2020 13:33,100,466,R_3fjCpBHu6WRKEVc,"I consent, begin the study",5be38206020df800016ec670,50,100,0,0,10,14,50,81,19,82,82,50,50,18,100,50,16,17,75,0,28,78,62,69,37,71,57,66,19,67,23,30,0,26,62,26,57,56,58,42,42,62,57,72,41,63,26,38,0,31,100,100,100,100,100,39,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,18,19,81,50,5be38206020df800016ec670
07/05/2020 13:27,100,849,R_vSU9D7R7KDNTsiJ,"I consent, begin the study",5ea63190173fb765f87a89a8,70,100,85,0,90,65,55,75,60,20,85,70,80,50,100,90,100,100,30,20,25,80,10,15,30,30,75,60,20,60,55,15,0,25,100,100,90,70,100,70,70,30,100,35,70,100,80,40,80,100,80,40,70,40,50,20,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,80,90,65,15,5ea63190173fb765f87a89a8
07/05/2020 13:33,100,515,R_2YKEjt1XdjutmtK,"I consent, begin the study",5ea0983e64603e06e32eb1f4,89,82,83,84,83,20,63,97,89,98,94,88,95,89,94,80,72,98,81,87,85,85,90,88,92,88,91,43,86,86,85,86,93,88,98,97,97,99,100,98,55,96,99,96,99,98,99,97,93,93,46,91,72,93,91,23,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,66,85,40,84,5ea0983e64603e06e32eb1f4
07/05/2020 13:35,100,376,R_86TyEaRj7wIJTFf,"I consent, begin the study",5a02083e087f2e0001eadbdb,74,88,71,9,70,70,50,62,29,84,23,60,35,50,92,55,61,65,18,34,76,81,70,70,50,21,80,71,31,54,80,82,21,83,55,42,77,91,81,29,19,29,71,72,50,31,82,73,29,87,45,68,67,57,64,46,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,12,92,27,30,5a02083e087f2e0001eadbdb
07/05/2020 13:36,100,363,R_3Gy0NRvJKw63zfR,"I consent, begin the study",5b91dc16cc81a400017a3438,100,85,79,14,81,100,94,98,73,100,97,50,12,52,11,74,66,71,75,64,70,29,64,74,26,100,33,88,61,100,100,66,75,25,92,84,79,60,66,98,25,80,28,82,69,71,100,68,80,78,23,100,72,85,79,25,Male,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,0,100,22,66,5b91dc16cc81a400017a3438
07/05/2020 13:34,100,504,R_1d5mIDBKNALS7g9,"I consent, begin the study",5dd3efcb1b28c03d25e4cfaf,90,100,100,11,91,82,93,79,80,100,91,88,82,84,88,89,97,93,82,86,82,60,94,78,30,77,88,91,50,84,85,61,50,74,93,100,86,86,84,19,63,100,86,89,85,95,85,50,50,100,1,85,80,85,70,52,Female,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,67,25,39,63,5dd3efcb1b28c03d25e4cfaf
07/05/2020 13:34,100,522,R_RE6vMM6UGGExCcV,"I consent, begin the study",5a4458d856ec1100014a2a0f,50,35,40,0,20,100,80,60,40,100,50,60,0,60,100,0,30,30,80,60,65,90,60,85,0,40,60,70,55,80,65,50,30,50,60,70,70,90,90,50,0,50,60,70,50,75,80,30,50,50,70,70,100,80,90,29,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,10,85,50,5,5a4458d856ec1100014a2a0f
07/05/2020 13:36,100,423,R_2zoucPJOcfgQOvz,"I consent, begin the study",5c5c47bcfe6bce0001312ea8,100,100,90,9,95,50,50,81,78,50,70,99,72,50,100,50,85,100,66,50,72,100,94,5,8,50,96,34,63,66,98,90,4,50,91,89,98,97,100,2,7,74,100,10,76,100,100,77,20,50,69,89,90,99,100,41,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,75,100,0,62,5c5c47bcfe6bce0001312ea8
07/05/2020 13:30,100,755,R_2wF7xgaZzWlxXre,"I consent, begin the study",5e9e4a145998e5224a6b9589,50,82,42,16,71,50,50,61,19,66,40,32,24,40,61,19,30,30,39,49,75,40,82,72,19,60,71,29,38,80,30,70,0,62,71,21,27,16,86,7,1,23,68,17,23,63,78,23,61,8,54,54,24,30,70,31,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,39,94,24,61,5e9e4a145998e5224a6b9589
07/05/2020 13:36,100,435,R_1oCuldRMR38oCiD,"I consent, begin the study",5c971acab18d000001e1afd7,26,0,100,0,98,100,100,50,0,0,12,20,0,0,48,11,21,74,100,80,100,100,83,0,86,87,100,100,91,100,100,100,75,100,81,59,100,100,100,100,83,78,100,100,84,100,100,100,62,100,52,100,22,100,100,41,Female,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,15,33,76,65,5c971acab18d000001e1afd7
07/05/2020 13:32,100,667,R_3fjaqKSeuWFooVy,"I consent, begin the study",5c0765e10ea1410001a9dc5f,81,82,78,62,82,82,100,88,81,99,65,76,93,50,100,100,92,87,80,93,92,72,93,78,29,78,83,81,74,82,86,50,100,89,85,82,84,88,100,31,29,72,87,84,73,79,100,88,100,97,70,86,85,100,100,40,Male,USA,,Yes,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,41,71,50,40,5c0765e10ea1410001a9dc5f
07/05/2020 13:31,100,757,R_2Y5OSJFVmDNIkcu,"I consent, begin the study",5e8f8ee4cb8d632844b025dd,50,100,29,0,85,50,50,73,15,100,38,40,50,14,21,69,40,86,100,39,56,71,59,100,100,64,67,100,56,100,73,54,58,100,100,62,75,40,100,100,66,81,86,100,73,88,85,72,60,72,68,81,100,75,25,18,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,10,100,50,65,5e8f8ee4cb8d632844b025dd
07/05/2020 13:34,100,632,R_PAtEy1nAlXGggG5,"I consent, begin the study",5588b04ffdf99b7a91e75ddb,88,100,70,59,78,72,71,70,71,60,82,100,90,71,80,100,100,100,87,82,90,89,84,40,50,61,100,100,83,91,100,81,100,100,100,72,72,82,81,69,60,86,93,88,92,87,100,80,100,100,81,92,56,71,90,52,Male,USA,,No,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,80,70,40,85,5588b04ffdf99b7a91e75ddb
07/05/2020 13:35,100,595,R_PAFaai6apzU1Ha1,"I consent, begin the study",5e34e9a4d26ee44c53c9afe9,100,100,100,50,100,50,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,10,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,10,100,100,100,100,100,100,100,100,100,100,100,36,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,100,100,0,90,5e34e9a4d26ee44c53c9afe9
07/05/2020 13:26,100,1159,R_2cCSOGkaXyxaMR6,"I consent, begin the study",5eb0f99efeeec21b7b12b06a,100,100,100,0,0,100,100,100,100,0,100,51,0,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,50,100,100,50,50,50,100,100,50,50,100,50,100,100,100,70,100,50,0,100,35,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,100,0,50,100,5eb0f99efeeec21b7b12b06a
07/05/2020 13:33,100,720,R_3hF0Y19zfRI2Nrl,"I consent, begin the study",5c4b45ee88975200015655ad,80,90,90,40,20,20,50,90,30,90,80,80,75,50,100,80,80,90,75,75,70,80,80,90,90,65,90,88,70,85,70,85,50,90,92,100,90,90,90,70,79,57,70,50,95,81,70,90,50,100,11,81,94,94,93,27,Male,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,80,90,3,61,5c4b45ee88975200015655ad
07/05/2020 13:29,100,977,R_1CeFsDB9RYJF430,"I consent, begin the study",57bdb5eb467f26000125db79,80,85,90,70,100,50,50,75,80,50,50,85,80,75,70,100,100,100,75,50,100,75,25,15,55,70,100,75,65,50,50,50,10,55,75,25,100,75,100,15,50,65,100,60,70,100,70,25,10,80,70,75,55,80,90,44,Male,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,80,80,0,60,57bdb5eb467f26000125db79
07/05/2020 13:18,100,1636,R_DDdvDdwy3J8zGGl,"I consent, begin the study",5b0f818d444cef0001ca989b,90,100,95,35,100,55,51,100,98,0,100,95,85,100,100,98,100,100,70,81,100,0,82,0,0,55,95,0,70,75,10,95,40,25,92,100,100,0,93,0,0,60,100,0,92,77,70,100,56,13,80,38,71,8,99,26,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,98,100,10,10,5b0f818d444cef0001ca989b
07/05/2020 13:34,100,668,R_OkWSNaNcpPng1aN,"I consent, begin the study",5d0e93d955e871001d23a845,75,10,90,75,74,70,75,50,85,40,40,65,50,70,45,35,70,70,75,100,81,92,83,92,82,82,81,84,99,73,99,63,50,82,71,80,96,81,81,90,92,88,80,95,100,92,100,87,50,96,50,100,100,89,76,38,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,19,80,41,76,5d0e93d955e871001d23a845
07/05/2020 13:31,100,869,R_262xnlMXAvxArqN,"I consent, begin the study",5e53f4500e74e70397f807d9,73,75,30,76,73,73,69,70,72,31,69,77,66,66,67,76,83,88,73,73,32,74,72,29,76,77,78,50,74,71,75,75,79,73,66,81,33,76,71,32,63,75,69,35,78,81,76,74,79,68,48,45,70,75,77,35,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,74,81,73,74,5e53f4500e74e70397f807d9
07/05/2020 13:27,100,1126,R_3Gg3HtiliIPnMkz,"I consent, begin the study",5eb278a663326f1b58e91c4f,45,50,50,42,40,100,94,50,47,36,45,55,50,40,40,50,50,40,80,77,45,90,80,18,86,100,91,75,50,81,65,86,60,55,72,50,55,76,80,90,95,65,90,80,60,76,70,75,70,50,30,78,100,76,60,26,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,85,50,50,70,5eb278a663326f1b58e91c4f
07/05/2020 13:31,100,940,R_1d0qbBqGO7ywXRo,"I consent, begin the study",5e962409b9dbc40904848e26,76,80,75,78,76,75,71,76,73,83,70,80,75,71,61,34,73,73,74,75,75,75,80,78,72,83,77,83,78,81,77,80,62,76,81,79,76,75,73,70,76,74,68,72,74,23,79,76,76,76,25,65,78,75,76,25,Female,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,74,65,75,78,5e962409b9dbc40904848e26
07/05/2020 13:36,100,596,R_1dzrjzEAudY5mEH,"I consent, begin the study",5ea88f694b78b911186bbb26,100,100,100,88,100,4,44,100,100,100,100,100,100,100,99,100,100,100,90,68,88,31,100,0,0,92,76,3,91,90,100,81,89,70,88,100,80,100,100,20,20,100,100,70,85,100,100,89,70,100,30,70,91,74,38,29,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,82,85,29,72,5ea88f694b78b911186bbb26
07/05/2020 13:31,100,924,R_3KxuhyG2ANrlqfA,"I consent, begin the study",5e9c65651de18717bbb78512,70,100,35,30,75,50,50,100,30,10,65,50,50,35,100,60,40,50,50,30,40,75,50,50,25,35,30,30,85,30,80,50,0,40,90,50,50,70,60,39,30,90,70,25,100,75,100,15,30,50,70,90,75,35,97,25,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,50,75,30,75,5e9c65651de18717bbb78512
07/05/2020 13:13,100,2105,R_YRHA2r3V7JC87n3,"I consent, begin the study",5eac1cbd5596fa05f911a35c,18,100,24,29,17,4,6,100,19,100,88,28,71,22,27,97,40,7,85,75,88,90,84,60,19,75,93,69,80,84,88,87,72,86,74,65,78,76,87,24,28,79,79,82,78,75,63,95,71,68,36,87,75,74,91,33,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,77,73,73,71,5eac1cbd5596fa05f911a35c
07/05/2020 13:37,100,631,R_2wnn5xdlfjwY1Xi,"I consent, begin the study",5e67d7befe7f430891061f15,100,91,100,88,100,0,21,100,100,83,85,88,100,100,100,50,100,100,81,100,100,100,92,100,92,100,100,56,62,100,83,100,100,79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66,100,15,89,15,19,91,31,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,50,100,46,9,5e67d7befe7f430891061f15
07/05/2020 13:39,100,531,R_3q7kZBZ7I31HJHf,"I consent, begin the study",5a3bdd2c8d005a0001829f3e,50,100,100,0,0,100,100,50,0,100,50,50,50,50,50,25,100,100,100,100,100,100,100,100,50,100,100,50,100,100,100,100,100,100,100,100,100,100,100,50,50,100,100,50,100,100,100,100,100,100,100,70,100,100,100,29,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,50,50,50,30,5a3bdd2c8d005a0001829f3e
07/05/2020 13:33,100,931,R_32X8ssUsQP8FCmV,"I consent, begin the study",5ddcd77f23f9f1c2c45d6c18,84,100,62,20,89,50,50,98,76,86,92,95,95,50,100,64,95,98,94,100,86,45,88,50,50,93,80,84,88,92,80,50,100,87,60,50,60,60,38,20,50,30,66,20,33,55,60,50,5,40,90,90,10,92,95,65,Male,USA,,Yes,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,98,90,10,15,5ddcd77f23f9f1c2c45d6c18
07/05/2020 13:35,100,819,R_2veQRDTzbpfxNCu,"I consent, begin the study",5cadf2fa7e99a900171c4705,29,0,100,0,0,20,50,20,0,100,50,30,30,19,100,18,20,19,85,65,82,89,91,0,86,85,87,82,82,89,78,75,19,90,96,100,100,100,100,100,100,100,100,100,93,100,100,100,18,100,100,83,82,94,93,40,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,80,100,90,40,5cadf2fa7e99a900171c4705
07/05/2020 13:33,100,966,R_2q3OpjA3vdQHA3a,"I consent, begin the study",546f8a9cfdf99b4a593414ea,45,30,55,20,45,80,50,40,20,60,45,50,39,50,40,40,25,25,39,49,82,82,8,40,0,7,82,81,18,28,18,8,0,48,31,61,61,93,14,84,8,8,19,73,29,17,39,4,0,50,8,64,36,65,35,50,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,40,70,61,1,546f8a9cfdf99b4a593414ea
07/05/2020 13:10,100,2479,R_3nCmHXCbSyjJvJQ,"I consent, begin the study",5cd8d86210887400182db201,16,100,13,50,0,8,13,50,80,50,50,79,15,50,53,49,50,6,17,51,23,79,97,11,85,12,74,83,51,91,50,50,51,50,87,57,94,50,74,31,52,89,90,76,63,98,76,100,89,52,66,99,98,99,100,36,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,32,52,51,89,5cd8d86210887400182db201
07/05/2020 13:30,100,1264,R_2QKcyN3GGOIKF3U,"I consent, begin the study",5b26da1934ffd00001b45d8d,50,60,50,70,60,55,25,100,50,50,50,70,60,50,50,65,60,60,50,50,70,30,60,50,50,60,50,50,50,60,60,50,60,60,50,60,60,30,60,50,50,60,50,50,50,60,60,50,60,70,19,80,60,60,60,35,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,60,0,50,30,5b26da1934ffd00001b45d8d
07/05/2020 13:37,100,904,R_2CCxBQrAQRBpm6f,"I consent, begin the study",5a7f42215292b8000122c84a,75,80,95,45,90,50,40,90,60,95,65,75,55,70,45,100,70,95,65,60,85,45,95,40,40,50,85,55,50,80,35,60,30,59,75,95,100,50,100,50,15,95,90,55,65,90,70,55,40,70,60,50,65,90,95,24,Other,USA,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,70,85,15,55,5a7f42215292b8000122c84a
07/05/2020 13:34,100,1144,R_3ezyfJE5EulCtWO,"I consent, begin the study",5e5edf4b938aef20dedc1eb0,51,22,50,50,82,0,9,19,31,100,61,81,51,30,100,70,100,100,100,100,73,100,72,100,100,81,100,100,71,100,99,80,30,100,100,92,83,92,89,100,100,28,100,100,29,100,100,100,22,100,9,79,100,100,100,30,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,30,93,73,61,5e5edf4b938aef20dedc1eb0
07/05/2020 13:29,100,1414,R_e3CZzH10xyNFtWF,"I consent, begin the study",5ea97054040c2106c59e3aff,12,90,42,3,88,8,93,11,84,6,82,96,56,45,84,57,100,57,98,53,91,62,68,43,56,68,76,39,72,84,60,23,44,51,98,96,100,100,92,91,93,83,97,88,97,81,70,97,90,100,81,28,75,63,71,36,Male,USA,,Yes,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,74,97,31,58,5ea97054040c2106c59e3aff
07/05/2020 13:36,100,1085,R_Wp3hXIBxIYcU0qB,"I consent, begin the study",5eac2334bc118a22ca72fcf4,50,90,56,31,18,63,50,100,43,79,91,50,63,50,100,80,41,80,93,50,50,71,89,9,50,95,100,74,72,88,85,80,99,80,100,50,50,80,87,76,50,88,73,70,71,81,81,93,100,81,24,81,73,50,72,28,Male,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,82,85,70,71,5eac2334bc118a22ca72fcf4
07/05/2020 13:30,100,1552,R_3NFcXkn7qzg3i97,"I consent, begin the study",5d16dd58686b190015ea4466,70,27,72,78,69,65,81,74,78,31,79,74,33,77,85,52,79,80,87,32,78,81,76,66,61,80,72,26,77,74,29,70,74,59,100,37,67,100,93,77,80,30,71,100,74,100,79,73,100,100,38,75,74,77,91,25,Male,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,77,77,75,30,5d16dd58686b190015ea4466
07/05/2020 13:34,100,1319,R_3OctZMGQPPf9F2M,"I consent, begin the study",59d5126df35ff40001914d8e,100,94,100,91,100,50,50,90,42,100,93,80,100,60,89,50,94,83,100,94,90,100,91,0,30,96,97,50,62,100,67,39,50,92,92,83,100,100,100,50,24,77,89,50,94,92,93,50,50,93,92,75,62,76,84,60,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,100,82,0,30,59d5126df35ff40001914d8e
07/05/2020 13:36,100,1410,R_ZgkwYiFi5lJ5QOZ,"I consent, begin the study",5d62935aacd67c0015b06e8d,75,100,100,70,100,50,50,100,75,100,80,75,75,70,100,100,100,100,100,100,100,100,100,25,0,100,100,100,100,100,85,100,50,100,100,100,100,100,100,0,0,100,100,50,100,100,100,100,59,100,100,75,0,0,100,23,Male,USA,,Yes,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,100,100,0,20,5d62935aacd67c0015b06e8d
07/05/2020 13:36,100,1652,R_2qEpvwEIbvVsv2a,"I consent, begin the study",5d256c9b3eee7d001541a073,78,81,73,26,82,82,50,72,18,75,50,29,82,50,86,60,50,71,88,50,75,91,75,30,71,84,79,74,64,80,70,78,50,85,79,83,86,88,90,79,50,93,89,50,76,86,85,69,50,80,80,79,61,85,52,36,Female,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,71,71,43,70,5d256c9b3eee7d001541a073
