Q62,immigration_a,immigration_b,abortion_a,abortion_b,vote_a,vote_b,tax_a,tax_b,torture_a,torture_b,affirmaction_a,affirmaction_b,military_a,military_b,covidgov_a,covidgov_b,AC_a,AC_b,Q37_1,Q37_2,Q37_3,Q37_4,Q37_5,Q37_6,Q37_7,Q37_8,Q37_9,Q37_10,Q37_11,Q37_12,Q37_13,Q37_14,Q37_15,Q37_16,Q37_17,Q37_18,Q37_19,Q37_20,Q8,Q10,Q12,Q39,Q40,Q14,Q16,Q18,Q20,Q62,Q44_1,Q44_2,Q44_3,Q44_4,Q44_5,Q58,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip
1,2,2,3,2,3,2,3,2,4,2,3,2,2,2,3,2,3,2,5,5,5,5,4,5,6,5,5,6,5,4,5,5,5,4,5,4,4,4,1,4,4,4,4,5,4,1,48,5,4,4,4,4,4,Yes,5eb3632a-3768-565e-a237-6352467c1862,50,1,14,1,1,7,10,1,7866
1,1,3,4,1,2,1,2,1,2,1,3,1,3,1,1,4,3,5,3,7,3,3,8,3,8,5,2,8,7,6,7,3,2,7,1,7,6,3,5,2,4,3,3,5,3,1,51,"4,5",6,4,4,3,4,Very fast,5eb36159-ee24-1b72-41a4-474b39a74c02,51,1,23,1,2,4,5,3,78412
1,4,1,5,3,3,3,3,2,4,3,5,2,3,3,4,3,3,5,5,7,3,7,6,2,6,4,8,7,5,1,6,1,5,6,1,8,7,5,5,3,4,3,4,4,1,1,43,5,6,6,7,7,2,It was very understanding and helpful.,5eb36101-6311-1050-f686-8b0009361a40,43,1,1,1,1,2,2,2,48809
1,1,1,5,1,2,1,3,1,5,1,5,1,1,1,1,1,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,4,4,4,5,1,43,5,7,4,7,7,7,Nope,5eb36110-503e-4900-b725-b2a655839686,43,1,6,1,1,1,7,4,98001
1,3,3,4,3,4,1,3,3,3,2,3,3,4,4,4,2,3,5,5,6,3,5,8,5,8,2,2,7,8,4,7,2,4,5,3,5,5,4,2,5,5,3,3,6,3,1,47,5,4,6,6,6,2,very thoughtful questions,5eb360ec-aece-34d2-b21b-86f3c4f4cf78,47,1,5,1,1,6,2,4,92081
1,1,5,5,5,2,5,4,5,4,5,5,5,5,5,5,5,2,5,9,8,9,9,9,7,5,4,8,9,9,9,5,9,1,4,9,7,5,1,4,7,7,7,7,5,1,1,25,5,4,6,7,7,4,Great survey ,5eb361b9-4837-8912-3bea-d543b2feb971,25,1,1,1,1,4,1,3,32129
1,1,3,4,2,2,3,2,2,3,3,3,3,2,2,4,3,2,2,3,8,1,5,7,3,7,2,2,8,9,3,7,2,3,7,1,7,7,2,5,4,2,4,2,5,2,2,72,5,6,6,7,6,4,,5eb36128-9759-7518-aaaf-1e7580ad7499,72,2,14,1,1,4,9,4,83646
1,3,3,5,3,2,2,2,2,3,1,3,3,2,1,3,1,3,5,4,5,4,4,6,6,6,5,5,5,5,6,4,6,4,6,5,6,6,5,1,1,2,2,2,5,3,1,22,3,4,7,5,7,3,No,5eb36027-9767-2488-50a7-8e0ec3f5da61,19,1,-3105,2,1,2,9,3,33626
1,5,3,5,5,2,5,5,4,2,4,4,4,1,4,3,1,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,4,7,4,4,4,6,2,1,69,5,3,7,7,7,7,tank you,5eb35e64-d361-c083-14b5-dd64fe8051de,67,1,2,1,1,6,10,4,98632
1,2,3,3,3,3,3,3,2,4,2,4,3,2,2,2,2,3,5,7,9,8,9,8,7,7,7,7,7,6,8,7,8,9,9,7,7,9,8,1,6,3,3,3,7,2,1,39,5,6,5,6,7,5,Thanks,5eb361b0-a417-0b53-8670-5f15c3d1d1e8,39,1,21,1,1,7,10,2,44052
1,2,4,3,3,2,4,1,5,3,4,2,5,3,4,1,5,2,5,6,5,9,5,5,8,6,6,6,9,6,5,6,6,5,6,5,6,4,6,4,3,2,3,2,5,3,1,34,5,7,4,7,4,4,We’re boned.,5eb36282-b187-c0b7-5c96-0f16dc916492,34,1,-3105,16,15,3,7,3,33755
1,3,1,5,1,2,1,1,1,3,1,3,1,3,1,3,1,3,5,1,9,1,9,9,5,9,1,1,9,9,5,9,1,1,5,1,9,5,1,1,4,4,4,4,6,5,2,31,5,7,7,7,7,4,,5eb36238-85c4-0fe8-f29e-b866c84ef00a,72,2,21,1,1,6,7,1,12817
1,2,3,2,3,4,1,1,2,5,4,4,2,3,3,2,1,3,4,3,4,9,1,5,6,5,8,8,4,2,4,8,5,1,5,9,8,2,7,4,2,3,4,5,4,1,1,37,4,1,4,7,7,4,None,5eb360c7-1875-5bc4-f5f0-131c82b05ca9,29,1,10,14,2,6,1,4,89104
1,4,3,5,5,3,1,2,1,3,1,5,3,4,1,5,5,3,5,6,8,5,5,9,5,9,5,9,5,5,9,3,5,1,8,1,9,7,7,2,2,4,4,4,4,3,2,19,3,2,7,7,7,4,,5eb35e7a-9aa7-7575-658c-2c69e77cbcf0,19,2,4,2,1,2,4,1,15642
1,3,1,1,2,4,3,3,2,5,2,3,3,5,3,5,4,4,2,8,7,3,5,6,8,4,4,5,6,7,9,1,9,2,2,1,5,2,8,3,1,1,7,2,2,2,4,12,2,4,4,4,4,4,Guck,5eb361b4-8b60-0492-c97a-79c4628e8612,25,1,1,2,2,1,1,4,92612
1,3,1,5,1,4,1,3,1,2,5,3,1,3,1,5,5,3,5,,7,4,9,6,5,6,5,5,5,9,5,5,3,1,5,1,9,2,3,4,6,4,4,4,5,1,2,71,5,4,7,7,7,2,not at this time,5eb36200-8f82-481c-fb82-31fc7ea95cc7,71,2,2,1,1,4,1,4,89015
1,2,1,1,2,2,1,1,1,2,3,2,2,3,2,2,2,2,2,,,,,,,,,,,2,,,,,,,,2,5,5,3,1,3,2,2,4,3,64,3,7,1,7,4,4,,5eb36299-33a4-269d-5453-32cc3fe446e3,64,1,1,1,1,2,1,3,78201
1,1,5,1,5,2,5,3,5,4,5,5,5,3,3,5,5,3,5,9,1,9,5,9,5,5,5,9,1,5,9,1,5,9,1,1,5,1,9,1,4,4,4,4,6,2,1,44,5,4,4,4,4,4,,5eb36277-5865-bc2b-804d-4491e18b6492,44,1,3,1,1,4,9,3,32073
1,1,3,2,4,2,4,3,4,3,3,2,3,2,3,3,3,2,5,9,5,8,7,9,9,5,9,9,1,1,9,2,9,2,1,7,6,2,1,5,6,1,1,2,5,2,2,72,5,2,7,7,7,5,I ai. Im so sorry  for the suffering of all our country is going through. I think the Republicans have done a very good  jo it is to bad the Democrats are so librala,5eb35dda-d73b-62f7-e7b4-20efa531f932,72,2,5,1,1,4,10,3,32046
1,3,1,3,1,2,1,3,1,3,2,4,2,4,2,3,1,3,5,3,8,7,2,7,3,8,2,6,2,3,4,7,2,4,4,2,2,3,1,4,2,5,5,2,4,1,1,44,7,6,4,4,1,4,Lovely,5eb36173-337c-a790-1241-835ae8bc02e2,44,1,3,15,1,2,3,2,43224
1,1,3,3,3,3,2,3,2,2,3,3,3,4,3,4,2,3,5,4,5,7,6,5,6,6,6,7,3,5,5,5,8,5,5,5,6,4,6,1,3,4,4,3,4,1,1,36,5,6,7,5,5,2,,5eb361a0-e49e-255b-23c9-c69f5c0573ea,36,1,2,1,1,2,2,2,63960
1,3,1,2,1,4,1,4,1,2,1,4,1,4,1,4,1,3,5,9,7,2,5,5,5,9,5,2,9,5,2,9,2,2,8,2,7,7,2,1,5,5,5,3,5,1,1,40,5,4,6,6,1,3,Nope!,5eb3620c-502b-a7ec-53f9-190b6453b805,40,1,5,1,1,5,2,2,47715
1,1,4,2,1,2,4,2,3,3,2,2,3,2,4,3,3,3,5,9,7,5,9,1,5,9,7,1,9,9,5,9,1,5,9,1,9,1,5,5,5,1,1,1,4,2,1,71,5,4,7,6,7,1,none,5eb36073-75ec-b5c0-2c12-24fd354018fe,71,1,15,1,1,2,10,1,16066
1,3,3,3,3,4,1,2,2,2,4,4,3,2,2,5,4,3,5,2,9,5,8,9,1,8,7,4,7,9,7,9,1,1,9,1,9,9,1,4,5,5,5,4,7,1,2,74,5,4,5,6,6,4,No.,5eb3613c-97c6-ce4f-28a9-6934430f23a4,71,2,4,1,1,8,1,1,19611
1,2,3,2,3,2,3,2,3,2,3,3,3,4,3,3,3,3,5,5,1,2,5,8,6,8,6,2,5,6,6,3,2,2,5,2,2,5,2,1,5,4,4,4,7,3,1,65,5,4,7,6,4,4,,5eb36236-cd28-93fb-4f96-6e5fa0fdb4f9,65,1,14,1,1,7,4,3,35068
1,4,3,3,1,4,3,3,3,5,1,3,2,2,2,1,3,2,5,9,8,5,7,7,9,7,9,5,7,3,9,5,9,3,9,7,9,9,6,1,7,5,5,4,6,1,1,26,1,7,6,6,7,4,,5eb36211-58fb-fd83-16bb-3d2aabe8c852,27,1,19,3,1,7,1,1,11416
1,2,4,2,5,4,1,2,3,3,3,3,3,3,2,2,3,3,5,5,5,7,6,6,6,7,9,5,5,5,8,5,7,6,6,1,5,6,1,1,4,4,5,5,4,2,1,34,3,3,6,7,6,2,no,5eb3619c-c381-6c2a-2b9c-ec94a0312965,34,1,10,2,1,2,9,3,75204
1,5,5,4,5,2,5,1,3,5,5,5,5,3,4,3,5,3,5,5,5,5,5,5,5,5,9,9,5,5,5,,5,5,5,9,5,5,5,1,5,4,4,2,4,2,1,28,5,6,7,7,7,1,,5eb362c2-b358-925b-a833-69aa4be3c2d3,28,1,24,1,1,2,10,4,93657
1,2,1,3,3,2,5,2,4,3,1,2,3,3,2,4,3,2,5,5,7,3,8,8,6,8,5,4,5,9,6,7,3,2,7,1,8,4,1,1,6,6,6,5,5,1,1,44,5,4,6,6,7,4,None,5eb36221-f244-309d-930b-39632b967e31,44,1,20,1,1,4,1,3,77536
1,3,3,3,3,3,3,2,2,4,3,3,2,3,3,3,3,3,3,7,5,7,5,5,5,2,5,5,5,5,5,5,5,7,5,5,5,7,5,1,4,4,4,4,7,1,1,41,5,3,5,5,5,5,i enjoyed this survey,5eb35e6e-623c-5d5e-1261-954d26b83bdf,41,1,24,1,1,7,2,3,77020
1,1,4,4,4,2,5,2,3,3,4,2,5,2,2,2,3,2,5,7,4,6,3,6,8,6,6,3,2,1,6,2,6,6,5,6,3,1,4,1,7,2,4,2,6,2,1,69,5,6,6,6,5,4,,5eb36176-7e7a-0aa3-5c2d-fde2fef9283f,69,1,19,1,1,6,10,1,11435
1,4,3,3,4,2,5,3,1,2,5,3,3,3,2,5,4,3,5,5,1,1,7,9,5,8,7,1,4,9,3,8,3,1,9,8,7,4,1,5,4,4,4,4,5,3,1,65,5,2,6,7,6,3,"no comments, thanks.",5eb3616e-a8c0-2813-4fd0-de77e4de8152,65,1,3,1,1,4,4,3,42330
1,3,3,1,5,3,3,2,4,3,4,4,3,2,3,3,4,3,5,6,6,4,4,4,6,4,4,7,6,7,4,3,7,5,4,4,3,6,7,1,4,3,2,3,6,2,1,36,5,3,5,7,5,5,No,5eb3632c-9dbe-2ec9-f6df-9212e07f223b,36,1,17,1,1,6,9,2,63068
1,4,1,5,4,2,4,2,2,3,1,4,4,5,4,4,2,3,5,5,5,3,6,9,5,7,5,3,6,5,6,5,3,2,7,3,4,3,6,2,1,6,6,5,6,1,1,31,5,4,7,6,7,2,nope,5eb36255-8fa6-57c8-e60c-95c9971165f1,31,1,4,1,1,6,1,4,92117
1,2,3,2,4,2,5,3,3,3,3,3,3,4,4,3,3,3,5,7,7,8,2,3,7,7,7,7,2,7,7,7,7,5,3,5,7,7,5,1,4,2,2,2,6,2,1,57,4,6,7,7,7,7,,5eb361c0-6f88-20d6-22d6-5c061fd07a63,57,1,7,1,3,6,9,3,30078
1,4,1,4,4,3,1,4,3,3,1,3,2,4,4,5,2,3,5,6,8,5,7,6,5,6,3,2,6,5,6,5,2,2,6,3,8,5,2,2,7,6,6,6,6,1,1,57,"4,5",2,6,6,5,4,"Very Interesting, Thank You",5eb35f54-dc69-abeb-147a-772cccc08ad7,57,1,8,1,12,5,1,3,74955
1,2,1,4,2,2,1,2,1,4,1,4,1,4,1,5,1,3,5,4,7,5,5,9,5,6,5,4,5,7,5,8,4,6,9,6,6,5,3,1,6,6,6,6,6,1,1,43,5,4,7,6,7,5,,5eb36271-6abf-1ae1-8b30-70f9d0cf04d9,43,1,18,1,1,7,2,4,92647
1,1,5,2,1,2,5,3,1,4,1,3,1,2,1,3,1,3,5,5,8,4,7,5,4,6,7,5,5,5,3,6,6,5,6,6,7,2,3,4,2,4,4,4,4,3,1,53,5,5,6,6,7,5,Nope,5eb3613a-9d9b-f1e5-f4d8-009c21088d87,53,1,6,1,1,2,5,2,48446
1,2,3,1,5,2,5,3,1,3,1,3,3,3,1,3,1,2,5,7,2,9,1,3,9,2,9,9,1,5,5,4,5,5,2,5,1,2,5,4,3,2,2,2,6,2,1,78,5,2,6,6,4,4,None ,5eb36223-6bf3-44d7-0fdf-42244c8097fc,78,1,11,1,1,6,10,3,40324
1,3,1,4,1,2,1,1,1,4,1,4,1,3,1,3,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,5,5,5,4,4,4,3,4,6,2,1,26,5,4,6,6,5,1,This was great,5eb3621e-1364-8af0-3b8b-aa03bf518df3,26,1,18,1,1,6,9,3,34491
1,1,4,1,5,2,5,1,3,4,5,3,5,3,3,3,4,2,5,7,7,8,6,7,8,7,7,7,6,7,8,7,7,8,8,7,7,3,7,5,6,6,2,2,4,2,2,81,5,5,6,7,6,4,,5eb361ca-5c66-29d5-6f25-870d56854f69,81,2,2,1,1,2,10,4,92084
1,1,4,3,1,2,2,2,3,3,2,4,1,4,1,3,2,3,5,2,9,4,9,9,1,9,1,1,9,8,5,9,2,5,5,1,9,7,1,4,4,4,4,4,4,2,1,59,5,4,7,7,7,4,I found it interesting,5eb3611a-050d-247d-2ee7-738692ebebc9,59,1,2,1,1,2,10,1,13440
1,3,2,2,2,2,3,2,3,3,3,2,5,4,3,4,2,3,2,6,7,8,6,6,5,6,7,7,6,5,7,5,5,3,7,5,5,4,4,1,3,4,4,5,7,1,1,33,2,2,7,7,7,4,No,5eb36086-a6a7-4b39-cde7-6fd02a9b8f9f,34,1,3,5,1,8,2,4,95134
1,1,4,1,5,2,4,2,4,2,5,2,4,1,1,1,3,3,5,3,1,9,1,5,9,5,5,5,1,1,9,1,9,5,1,5,5,1,5,1,6,2,2,2,7,2,1,39,5,7,4,7,7,4,There were too many “loaded” questions ,5eb36199-02c6-8e7a-a0d9-232dd14e545c,40,1,10,16,1,7,10,4,98034
1,4,3,4,1,3,1,2,2,3,1,3,1,4,1,5,3,3,5,5,2,5,2,8,6,8,4,1,5,4,4,5,5,2,2,1,8,5,1,5,4,6,5,4,7,1,2,78,5,4,6,7,6,4,,5eb361ba-f651-0a61-e231-6daabf48aad8,78,2,7,1,1,7,2,1,3570
1,1,4,1,1,2,5,1,5,4,1,2,3,1,1,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,9,5,5,4,4,4,4,4,3,2,2,70,5,2,2,5,4,3,,5eb35f01-f534-ff60-f6cb-6da346e767f7,70,2,1,1,1,2,10,4,82930
1,1,1,4,1,2,1,1,5,2,5,3,1,5,1,4,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,3,4,2,6,2,1,32,5,1,7,7,4,1,,5eb3633e-6860-6e73-a4d5-190d9104942b,32,1,23,1,1,6,9,2,60068
1,2,3,5,3,3,3,2,3,3,4,2,4,2,2,4,3,3,5,5,8,3,8,7,8,6,4,3,8,7,6,3,3,2,7,1,8,2,3,1,4,4,4,4,6,1,2,50,5,4,5,7,4,2,,5eb35f5f-347c-c5df-b7eb-3bcb084a2472,49,2,18,1,1,6,2,1,10467
1,5,4,5,5,2,5,1,4,5,5,5,5,5,5,5,4,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,1,7,7,7,7,7,2,1,35,5,1,7,7,7,1,I love this  survey ,5eb362e6-27c1-835c-f2ac-a30819db9770,35,1,19,1,1,7,10,4,90001
1,3,1,2,1,2,1,3,1,2,1,5,1,3,1,3,1,2,2,5,6,5,3,5,5,9,5,5,5,4,5,5,6,5,5,5,5,5,5,1,4,4,4,4,6,2,1,30,5,5,5,4,5,4,Na,5eb36339-7ca4-f987-58c8-9c4e157d2984,27,1,11,1,1,6,10,1,19083
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb35bc0-2ce8-3bf8-4b87-f2f777971c85,29,2,7,2,1,6,4,3,23608
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb36459-d693-0a68-98e7-5106a247b08c,71,1,6,1,1,2,4,1,2346
1,1,1,3,1,2,1,1,3,3,1,3,1,2,1,3,1,2,1,5,7,5,5,8,5,7,5,5,8,5,5,5,5,5,5,7,8,8,5,1,5,4,4,4,6,1,1,45,5,7,4,7,6,7,,5eb3634d-0a51-dd4a-8d9c-98712f66bb87,45,1,19,1,1,6,2,1,17821
1,2,1,1,1,2,1,4,1,3,1,2,1,2,1,4,1,2,1,5,9,1,3,9,5,9,5,1,5,7,5,8,5,5,6,5,8,6,1,1,6,2,2,3,6,3,1,25,5,7,7,7,5,4,no,5eb3628c-1533-3266-72c2-3c7fd93a70bc,25,1,9,1,1,6,5,1,6515
1,1,4,2,4,2,4,1,3,2,3,3,2,2,3,1,3,3,5,5,6,6,7,6,6,5,6,4,3,5,6,3,4,4,6,3,7,3,6,5,5,2,2,2,5,2,1,63,5,5,7,7,7,4,,5eb361c8-c089-c30d-06c9-f83e4692a7c5,63,1,7,1,1,5,10,4,92584
1,1,1,2,1,3,1,2,1,2,1,3,1,3,1,4,1,3,5,5,5,7,7,9,6,5,5,3,7,8,8,7,5,5,8,5,5,7,2,4,4,4,4,4,6,5,1,61,5,6,4,7,5,4,,5eb36154-dddb-4d7c-9f41-fbb9124cf3fe,61,1,1,1,1,6,9,1,15924
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb36422-0153-f44b-121b-50d31250bb08,61,1,10,1,1,6,3,2,63043
1,3,1,4,1,2,1,1,1,5,3,3,3,3,1,2,1,2,1,1,9,1,5,9,5,5,1,1,9,1,5,5,1,1,9,5,9,1,1,4,1,4,4,4,4,3,1,40,5,7,4,7,4,2,None at all,5eb36166-56cf-f5d3-90e4-1edbd0c80bca,40,1,1,1,1,2,4,1,6483
1,3,4,3,3,3,3,3,3,3,3,5,3,3,4,4,4,3,3,7,7,3,7,6,4,7,5,3,6,7,4,6,4,3,5,4,8,5,3,2,5,5,5,5,6,1,1,38,"2,5",7,6,7,7,3,None.,5eb36250-cdc2-d635-0eb7-57d4c9a60481,38,1,21,1,1,6,1,2,63119
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb36461-940a-147e-74e3-3c3678db1aca,43,1,4,1,1,2,2,2,56334
1,3,1,2,1,2,4,3,3,4,1,5,4,2,3,3,2,2,3,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,1,4,3,4,5,1,1,55,3,6,7,7,7,4,Smarter ,5eb3608b-5b4a-9f61-716b-b8ac9d3ca317,55,1,4,2,1,4,1,3,70117
1,4,3,4,3,4,3,4,1,2,1,4,1,4,1,5,3,3,5,1,8,2,7,8,1,9,1,1,8,7,1,8,1,1,9,1,9,5,1,1,5,6,6,5,6,1,1,46,5,6,6,6,6,3,,5eb36279-453d-1b9e-d753-31154ae9edd0,46,1,21,1,1,6,1,3,78757
1,1,2,1,2,2,3,2,2,3,3,4,1,2,2,2,1,3,4,4,3,6,3,4,5,4,5,6,7,4,4,6,4,5,4,6,4,6,3,1,7,1,1,1,6,2,1,38,5,5,4,5,4,6,You can get a,5eb362fa-2a94-2000-4d2b-28b5d6e0a133,39,1,16,1,1,6,10,2,65810
1,1,4,4,4,2,4,5,2,3,3,2,4,1,4,1,3,2,5,9,8,9,9,9,9,7,9,9,9,6,9,1,9,1,1,8,9,1,1,1,7,2,2,1,5,3,1,27,2,1,7,7,7,2,Nothing much. ,5eb361c1-bd50-4e03-28c1-86151b17ccbf,28,1,1,4,1,6,10,4,95823
1,3,1,3,5,2,4,1,5,3,3,2,1,3,5,3,3,2,5,5,5,5,1,2,7,1,9,1,9,1,6,7,5,5,5,5,9,9,1,2,5,2,2,2,3,2,1,40,5,5,7,6,7,4,No,5eb36236-2e7b-296d-d404-459eda2bb662,39,1,23,1,1,1,10,1,10543
1,1,3,2,2,2,1,2,2,3,2,3,2,2,2,2,2,3,5,5,8,5,7,4,5,8,3,2,7,8,5,5,2,7,4,6,9,6,1,4,6,2,2,2,4,2,1,59,5,6,7,7,7,3,Nothing at all ,5eb3627e-f20e-8de5-f737-a3980159555e,59,1,5,1,1,2,10,1,6340
1,5,1,2,1,3,1,3,1,4,3,3,1,2,5,1,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,3,3,3,5,3,1,75,5,4,4,4,4,4,,5eb36281-b895-49ad-9a3a-ff66e885302f,75,1,3,1,1,6,4,3,79110
1,1,4,5,4,2,5,5,5,2,4,3,2,2,1,5,5,3,5,8,5,8,7,6,8,6,8,8,5,4,8,4,8,4,5,5,9,2,6,4,7,5,5,5,6,2,1,71,5,3,6,7,7,4,,5eb35e1c-6a1b-be97-a76c-4fd393582fc8,71,1,2,1,1,6,10,3,34481
1,4,1,4,1,3,1,3,1,2,3,5,4,5,1,5,4,3,1,2,5,4,8,9,5,9,8,1,3,7,7,9,1,1,5,1,9,3,1,1,5,5,6,4,7,3,1,47,3,7,6,6,6,6,Na,5eb362c6-e61d-8f69-f861-764dd7c2dff5,47,1,22,2,1,7,4,4,89503
1,5,5,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,5,8,6,8,8,8,8,8,7,7,7,8,8,7,6,8,4,8,4,8,8,2,5,4,4,4,7,3,1,34,3,4,4,7,4,4,,5eb3624f-6c5b-bfc8-a7e5-54b9a97e8ce3,34,1,1,2,1,7,3,1,10970
1,3,1,4,2,2,1,4,2,2,5,5,3,1,2,3,1,3,1,5,5,5,3,7,5,5,6,5,3,5,8,5,5,5,8,8,5,5,3,5,3,4,4,4,4,1,2,39,3,4,6,7,7,3,No.,5eb35dbb-b8ce-5a86-b017-efa214ffb7bc,39,2,2,2,1,2,1,3,77060
1,1,1,4,1,3,1,1,1,5,1,3,1,3,1,2,1,3,5,5,9,3,7,6,5,6,6,3,5,7,3,6,3,1,6,4,9,4,4,1,1,3,3,3,6,2,1,45,5,7,6,6,5,4,,5eb36330-8133-6788-7fd7-0df8d1f8bd3c,45,1,21,1,1,6,9,4,97062
1,1,1,5,1,2,1,2,1,4,1,5,1,3,1,5,1,3,5,5,8,5,5,8,5,5,5,2,5,7,5,5,2,5,6,3,5,3,5,1,4,4,4,3,6,3,1,44,5,6,7,7,7,3,Na,5eb36337-e896-0abd-51ff-12b856423a3a,44,1,-3105,1,1,6,4,3,78253
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb364a9-e7fb-267a-40a6-7f7b0ebc2818,47,2,4,14,2,1,4,4,85015
1,2,4,4,4,2,2,3,4,3,3,2,2,2,1,2,2,3,1,3,3,3,3,3,3,4,4,2,2,3,3,4,3,1,3,3,3,2,3,3,2,2,5,2,2,1,1,22,3,2,3,3,3,5,Nope,5eb35a89-916b-f6fc-8d20-b12bfeddc497,23,2,3,2,1,4,1,2,61201
1,1,3,1,5,3,4,2,2,5,3,3,2,2,3,3,3,2,5,5,5,6,5,7,7,2,3,5,5,3,2,5,3,4,4,8,1,3,5,1,3,4,4,4,5,2,1,45,5,4,6,3,2,4,,5eb3638b-bdf9-9672-fcb9-0ef49e15ba09,45,1,7,1,1,4,10,2,66064
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb36461-2d69-1f50-18fd-2b2c2418470d,79,1,-3105,1,1,7,1,1,2675
1,3,1,5,1,4,1,1,1,3,1,5,4,4,1,5,5,4,1,5,5,5,7,6,4,9,6,5,5,5,4,7,6,3,7,5,7,3,5,1,6,6,6,4,6,1,1,38,5,3,6,6,5,3, Ope,5eb36338-407c-97c5-0931-27497ca28fb7,34,1,18,1,1,6,1,1,7628
1,3,3,3,3,4,2,1,3,2,3,2,3,4,3,1,4,3,5,5,5,5,5,6,5,5,6,5,5,5,6,5,6,5,6,3,6,4,6,1,7,2,2,2,6,2,1,48,5,4,4,4,4,4,"very interesting
",5eb35f8d-52a3-7110-d6c7-be153fec90b4,48,1,5,1,1,6,10,2,56721
1,3,1,2,1,2,1,2,1,2,1,4,1,4,1,4,3,3,5,4,8,2,9,7,2,8,2,2,6,4,2,8,2,3,8,2,9,6,1,2,1,6,6,5,5,1,1,36,5,7,6,6,2,4,,5eb361f2-b98f-d5bf-2051-a2c988122e48,36,1,4,1,1,6,2,3,72118
1,2,2,2,1,2,4,1,3,3,1,3,1,2,1,3,1,3,5,6,6,4,3,6,5,5,4,5,5,5,6,5,5,5,5,2,5,3,1,1,6,1,1,1,6,4,1,41,5,7,4,5,6,5,,5eb361e5-03d2-a294-3a71-43ba05f37401,41,1,8,1,1,6,5,3,76244
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb364bb-d89c-67d3-cab1-22285afb5d3e,65,2,-3105,1,1,4,1,4,91607
1,1,5,2,4,2,4,2,2,4,5,3,4,1,5,2,4,3,5,6,8,7,8,9,6,7,7,6,7,7,6,7,6,6,6,9,7,7,4,4,6,1,1,1,6,2,2,69,5,4,7,7,7,1,no,5eb3635a-8b27-7731-3ca8-e14f3f12294e,69,2,12,1,1,5,10,1,19034
1,4,4,3,3,2,4,1,5,5,3,4,3,4,5,5,5,3,5,9,5,4,9,9,7,9,6,9,4,9,5,5,8,8,4,9,8,9,8,2,4,7,7,7,4,2,1,36,5,1,7,7,7,1,Thanks ,5eb36376-93c4-f3c2-19b3-5688ab8be27f,36,1,3,15,1,2,10,3,25635
1,2,4,4,1,2,3,3,2,3,1,3,3,3,1,3,1,3,5,5,7,7,4,6,6,6,6,5,8,5,7,5,4,4,5,4,8,4,5,1,5,3,3,1,6,3,1,56,5,4,4,5,2,5,,5eb363ba-d8b6-b186-c7ab-df70ccc881fc,56,1,10,1,1,6,9,3,77375
1,1,4,3,1,2,5,3,3,3,2,2,2,3,3,5,1,2,5,5,5,9,5,1,9,9,1,5,1,1,9,1,1,1,5,5,9,5,5,5,4,1,4,4,4,1,2,70,5,4,7,7,7,7,It was great,5eb3628c-8b2e-94e2-3b5b-bd3359081f9f,71,2,18,1,1,3,1,1,14075
1,1,1,3,1,2,1,1,1,5,1,4,1,3,1,2,3,2,1,5,5,5,5,9,5,9,5,1,1,5,5,1,5,5,1,1,5,5,1,1,4,4,4,4,5,2,1,44,5,7,4,7,7,7,,5eb362b9-05d4-d466-d02b-17d83d09b81e,43,1,-3105,1,1,2,10,3,77373
1,4,2,4,1,4,2,2,3,5,5,4,2,1,2,4,3,3,2,4,6,8,7,5,7,5,5,7,5,5,5,5,6,6,5,6,7,5,5,1,1,2,,2,4,3,2,35,2,4,7,7,7,1,,5eb35d51-6f4b-b77e-7ae6-246e7cd4349e,35,2,4,11,1,2,3,4,96819
